site_id,latitude,longitude,ocean_name,realm_name,ecoregion_name,country_name,state_name,city_town_name,site_name,reef_id,distance_to_shore_km,exposure,turbidity,cyclone_frequency,depth_mean_m,observed_record_count,observed_positive_count,latest_observed_date,first_observed_date,provenance_source_count,provenance_sources,mean_label_quality_score,display_name
9898,-5.7998,110.5106,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Central Java,Jepara Regency,Gosong Tengah,,913.28,Sometimes,0.0555,49.39,3.0,1,1,2016-05-10,2016-05-10,1,"[""McClanahan""]",0.87,Gosong Tengah
999735,17.1876,-87.5895,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Belize Barrier Reef,Lighthouse Reef,Gotham City,,1299.4,Exposed,0.0783,47.21,8.657142857142857,1,1,1999-10-12,1999-10-12,1,"[""AGRRA""]",0.87,Gotham City
5170,32.5811,128.7222,Pacific,Temperate Northern Pacific,North Kyushu and South Korea,Japan,Nagasaki,Goto Islands,,,137.01,Sheltered,0.0653,52.47,5.0,1,0,2013-10-23,2013-10-23,1,"[""Kumagai""]",0.87,Goto Islands
5172,32.6586,128.66,Pacific,Temperate Northern Pacific,North Kyushu and South Korea,Japan,Nagasaki,Goto Islands,,,78.29,Sheltered,0.0649,53.42,2.0,1,1,2013-10-23,2013-10-23,1,"[""Kumagai""]",0.27,Goto Islands
8458,21.8134,-72.1874,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Turks and Caicos,Providenciales,Grace Bay,,NSGraceland,1671.15,Exposed,0.0377,65.96,12.3,1,1,2007-08-06,2007-08-06,1,"[""Reef_Check""]",0.87,Grace Bay
8459,21.8134,-72.1874,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Turks and Caicos,Providenciales,Grace Bay,,72.11.245W.21.48.805N,1686.85,Exposed,0.0377,65.96,9.4,2,1,2007-08-14,2004-03-06,1,"[""Reef_Check""]",0.87,Grace Bay
8472,21.818,-72.1835,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Turks and Caicos,Providenciales,Grace Bay,,,1966.17,Exposed,0.0377,65.96,11.1,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.87,Grace Bay
8456,21.8126,-72.1892,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Turks and Caicos,Providenciales,Grace Bay,,72.11.352W.21.48.756N,1766.76,Exposed,0.0377,65.96,13.0,1,0,2007-08-06,2007-08-06,1,"[""Reef_Check""]",0.87,Grace Bay
8461,21.8153,-72.1852,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Turks and Caicos,Providenciales,Grace Bay,,NSCathedral,1876.01,Exposed,0.0377,65.96,11.8,1,1,2007-08-07,2007-08-07,1,"[""Reef_Check""]",0.87,Grace Bay
8463,21.8302,-72.1725,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Turks and Caicos,Providenciales,Grace Bay,,NSSunsetStrip,1795.92,Exposed,0.0377,65.96,11.3,1,1,2007-08-07,2007-08-07,1,"[""Reef_Check""]",0.87,Grace Bay
8450,21.7857,-72.2047,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Turks and Caicos,Providenciales,Grace Bay,,72.12.280W.21.47.142N,42.02,Sheltered,0.0385,65.96,4.7,1,1,2007-08-08,2007-08-08,1,"[""Reef_Check""]",0.87,Grace Bay
8462,21.8179,-72.184,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Turks and Caicos,Providenciales,Grace Bay,,72.11.2.3W.21.49.4.6N,1880.35,Exposed,0.0377,65.96,8.0,1,0,2004-03-17,2004-03-17,1,"[""Reef_Check""]",0.87,Grace Bay
8454,21.8013,-72.176,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Turks and Caicos,Providenciales,Grace Bay,,72.10.33.5W.21.48.4.6N,239.3,Sheltered,0.0377,65.96,3.0,1,0,2004-03-07,2004-03-07,1,"[""Reef_Check""]",0.87,Grace Bay
8470,21.814,-72.187,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Turks and Caicos,Providenciales,Grace Bay,,,1783.1,Exposed,0.0377,65.96,10.1,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.87,Grace Bay
1223,24.16,-74.46,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,San Salvador Island,Grahams Harbor,,,4040.27,Exposed,0.0507,56.97,10.3,1,1,1998-06-15,1998-06-15,1,"[""Donner""]",0.87,Grahams Harbor
1222,24.16,-74.48,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,San Salvador Island,Grahams Harbor,,,4418.64,Exposed,0.0507,56.97,4.1,1,1,1998-06-15,1998-06-15,1,"[""Donner""]",0.87,Grahams Harbor
1217,24.17,-74.48,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,San Salvador Island,Grahams Harbor,,,5535.2,Exposed,0.0293,57.37,8.0,1,1,1998-06-15,1998-06-15,1,"[""Donner""]",0.87,Grahams Harbor
8668,18.191,-64.95,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St Thomas,Grammanik,,12774.51,Exposed,0.0323,58.93,36.0,3,3,2006-07-15,2005-10-15,1,"[""Donner""]",0.637,Grammanik
2305,11.3,-74.197,Atlantic,Tropical Atlantic,Netherlands Antilles and south Caribbean,Colombia,Magdalena,Santa Marta,Granate Cove,,380.89,Sheltered,0.0802,52.93,8.0,1,1,2005-12-15,2005-12-15,1,"[""Donner""]",0.87,Granate Cove
2312,11.302,-74.195,Atlantic,Tropical Atlantic,Netherlands Antilles and south Caribbean,Colombia,Magdalena,Santa Marta,Granate-Cantil,,63.18,Sheltered,0.0802,52.93,8.0,1,1,2005-12-15,2005-12-15,1,"[""Donner""]",0.87,Granate-Cantil
3617,12.0352,-61.7592,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Grenada,Saint George,Grand Anse Beach,,NSNorthernExposure,417.29,Sheltered,0.0,46.84,13.0,1,0,2004-05-21,2004-05-21,1,"[""Reef_Check""]",0.42,Grand Anse Beach
999736,12.0264,-61.7644,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Grenada,Saint George,Grand Anse,Grand Anse Inshore,,337.17,Sheltered,0.0671,46.84,2.55,1,0,2015-03-23,2015-03-23,1,"[""AGRRA""]",0.87,Grand Anse Inshore
6326,-19.975,57.6183,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Riviere du Rempart District,Grand Baie,,57.37.10E.19.58.50N,1047.14,Exposed,0.0,54.11,4.0,2,0,2000-04-22,1999-09-27,1,"[""Reef_Check""]",0.42,Grand Baie
6325,-19.9858,57.5817,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Riviere du Rempart District,Grand Baie,,57.34.90E.19.59.15N,895.03,Exposed,0.0,54.11,4.0,2,0,2000-09-17,1999-09-28,1,"[""Reef_Check""]",0.42,Grand Baie
6340,-19.658,63.335,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Rodrigues,,Grand Bassin,,5403.6,Exposed,0.0431,44.43,2.0,2,2,2005-03-15,2002-02-15,1,"[""Donner""]",0.545,Grand Bassin
3661,18.5631,-73.5748,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Haiti,Nippes Department,Grand Boukan,,73.57483W.18.56310N,118.66,Sheltered,0.0,58.15,6.0,1,0,2013-08-22,2013-08-22,1,"[""Reef_Check""]",0.77,Grand Boukan
3463,18.1184,-63.0566,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,France,Saint Martin,Grand Case,,63.3.23.56W.18.7.6.43N,423.97,Sheltered,0.06010000000000001,77.14,10.0,3,0,2017-12-05,2016-02-05,1,"[""Reef_Check""]",0.87,Grand Case
9994,-19.9975,57.6704,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Riviere du Rempart District,Grand Gaube,Grand Gaube,,811.18,Sheltered,0.0333,46.36,1.5,1,1,2016-03-04,2016-03-04,1,"[""McClanahan""]",0.87,Grand Gaube
3653,18.4306,-72.7897,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Haiti,Ouest Department,Grand Goave,,72.47.23W.18.25.50N,74.34,Sheltered,0.0332,59.73,5.0,1,1,2016-01-31,2016-01-31,1,"[""Reef_Check""]",0.87,Grand Goave
3654,18.4333,-72.7234,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Haiti,Ouest Department,Grand Goave,,72.45005W.18.25566N,576.82,Sheltered,0.0315,59.73,3.5,1,0,2013-08-20,2013-08-20,1,"[""Reef_Check""]",0.87,Grand Goave
6359,-20.2893,57.8164,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Flacq District,Ile des Roches,Grand River South East- 1 GRSE1,,2073.45,Sheltered,0.0437,45.54,,1,1,2004-03-15,2004-03-15,1,"[""Donner""]",0.22,Grand River South East- 1 GRSE1
15707,14.457,-60.9219,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Martinique,Le Marin,Sainte-Luce,Grande Caye Sainte Luce,60.55.3140W.14.27.4196N,1049.64,Sheltered,0.0363,49.35,8.0,1,0,2018-05-16,2018-05-16,1,"[""Reef_Check""]",0.87,Grande Caye Sainte Luce
7807,-4.2833,55.8639,Indian,Western Indo-Pacific,Northern Seychelles,Seychelles,Inner Islands,Grande Seour,,4S55E4,159.74,Exposed,0.0,39.65,6.5,1,0,1997-08-30,1997-08-30,1,"[""Reef_Check""]",0.42,Grande Seour
7816,-9.4167,46.4167,Indian,Western Indo-Pacific,Southern Seychelles,Seychelles,Aldabra Atoll,Grande Terre,,,1311.04,Sheltered,0.0412,36.2,23.0,1,1,1998-05-15,1998-05-15,1,"[""Donner""]",0.87,Grande Terre
7809,-9.4476,46.3991,Indian,Western Indo-Pacific,Southern Seychelles,Seychelles,Aldabra Atoll,Grande Terre,,,336.01,Exposed,0.04,36.2,15.0,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.27,Grande Terre
3458,16.35,-61.5833,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,France,Guadeloupe,Grande Terre,,61.35.0W.16.21.0N,662.89,Sheltered,0.0596,61.77,10.0,1,0,2003-11-13,2003-11-13,1,"[""Reef_Check""]",0.87,Grande Terre
6380,-13.0668,45.1106,Indian,Western Indo-Pacific,Mayotte and Comoros,France,Mayotte,Grande-Terre,,,7346.75,Sheltered,0.0679,42.12,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Grande-Terre
918,-20.152,148.6066,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Grassy Island,,,374.09,Sheltered,0.0969,46.8,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Grassy Island
86,-20.1505,148.6077,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Grassy Island,,,206.91,Sheltered,0.0969,46.8,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Grassy Island
919,-20.1321,148.607,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Grassy Island,,,38.18,Sheltered,0.0969,46.8,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Grassy Island
552,-20.1305,148.608,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Grassy Island,,,17.56,Sheltered,0.0969,46.8,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Grassy Island
6329,-19.6969,63.5058,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Rodrigues,Gravier,,63.30.20.86E.19.41.48.89S,879.55,Exposed,0.0,44.66,4.0,1,0,1999-09-24,1999-09-24,1,"[""Reef_Check""]",0.42,Gravier
1273,26.5323,-76.9504,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,731.37,Exposed,0.0394,53.11,5.0,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.27,Great Abaco
1268,26.6033,-76.9832,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,1945.02,Exposed,0.0399,61.47,5.4,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.27,Great Abaco
1255,26.5403,-76.9462,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,1055.21,Exposed,0.0394,53.11,5.7,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.87,Great Abaco
1265,26.0598,-76.9495,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,23125.32,Exposed,0.0284,80.04,8.4,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.27,Great Abaco
1228,26.5775,-76.959,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,1653.69,Exposed,0.0937,53.11,4.2,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.87,Great Abaco
1260,26.3535,-76.978,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,476.48,Exposed,0.0404,55.17,8.7,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.87,Great Abaco
1269,26.6372,-77.0385,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,1109.74,Exposed,0.0422,61.47,4.4,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.27,Great Abaco
1270,26.3575,-76.9768,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,550.98,Exposed,0.0404,55.17,8.0,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.27,Great Abaco
1257,26.5973,-76.9764,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,2185.56,Exposed,0.0399,61.47,3.1,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.87,Great Abaco
1277,26.64,-77.0393,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,1192.13,Exposed,0.0422,61.47,12.1,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.27,Great Abaco
1274,26.5268,-76.957,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,Bahamas,Abaco Islands,Great Abaco,,,508.33,Exposed,0.0394,53.11,3.9,1,1,1999-08-15,1999-08-15,1,"[""Donner""]",0.27,Great Abaco
3191,-18.754,178.467,Pacific,Central Indo-Pacific,Fiji,Fiji,Kadavu Group,Dravuni Island,Great Astrolabe Reef,,4380.91,Exposed,0.0685,53.28,,1,1,2000-04-15,2000-04-15,1,"[""Donner""]",0.82,Great Astrolabe Reef
3226,-18.768,178.568,Pacific,Central Indo-Pacific,Fiji,Fiji,Kadavu Group,Dravuni Island,Great Astrolabe Reef,,4820.71,Exposed,0.0527,51.57,,1,1,2000-06-15,2000-06-15,1,"[""Donner""]",0.82,Great Astrolabe Reef
3192,-18.754,178.524,Pacific,Central Indo-Pacific,Fiji,Fiji,Kadavu Group,Dravuni Island,Great Astrolabe Reef,,28.73,Sheltered,0.0605,51.57,,1,1,2000-04-15,2000-04-15,1,"[""Donner""]",0.82,Great Astrolabe Reef
3227,-18.728,178.466,Pacific,Central Indo-Pacific,Fiji,Fiji,Kadavu Group,Dravuni Island,Great Astrolabe Reef,,4093.44,Exposed,0.0568,54.73,,1,1,2000-06-15,2000-06-15,1,"[""Donner""]",0.82,Great Astrolabe Reef
3225,-18.775,178.526,Pacific,Central Indo-Pacific,Fiji,Fiji,Kadavu Group,Dravuni Island,Great Astrolabe Reef,,590.91,Sheltered,0.0605,51.57,,1,1,2000-06-15,2000-06-15,1,"[""Donner""]",0.82,Great Astrolabe Reef
662,-18.7767,147.8739,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,76785.99,Sheltered,0.0525,45.75,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
1139,-15.9362,145.8132,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.48.794E.15.56.174S,38995.24,Sheltered,0.0542,48.8,7.0,1,0,2003-03-19,2003-03-19,1,"[""Reef_Check""]",0.87,Great Barrier Reef Marine Park
1137,-16.006,145.8487,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.50.92E.16.00.36S,40642.94,Exposed,0.0641,49.35,3.75,2,0,2007-03-31,2003-03-26,1,"[""Reef_Check""]",0.87,Great Barrier Reef Marine Park
664,-18.749,147.2702,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,54934.84,Sheltered,0.0481,44.02,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
1138,-15.9558,145.8064,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.48.387E.15.57.345S,37752.29,Sheltered,0.0542,48.8,5.0,2,2,2009-03-21,2003-04-02,1,"[""Reef_Check""]",0.87,Great Barrier Reef Marine Park
288,-18.5232,147.1444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,53734.88,Sheltered,0.0712,42.48,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
130,-15.983000000000002,145.8224,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.49.343E.15.58.978S,38506.76,Sheltered,0.07810000000000002,48.8,5.181818181818182,11,9,2015-08-29,2004-02-12,1,"[""Reef_Check""]",0.829,Great Barrier Reef Marine Park
73,-20.3503,150.0971,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,67195.55,Sheltered,0.0788,49.32,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
737,-12.5333,143.5333,Pacific,Central Indo-Pacific,Torres Strait and far northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,13547.11,Exposed,0.0832,42.14,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
731,-14.852,145.2718,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,4834.94,Sheltered,0.0995,54.74,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
1131,-16.0392,145.8322,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.49.93E.16.2.35S,38372.8,Sheltered,0.0616,49.35,5.0,1,1,2008-05-17,2008-05-17,1,"[""Reef_Check""]",0.87,Great Barrier Reef Marine Park
1132,-16.0333,145.8392,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.50.21E.16.2.0S,39132.58,Sheltered,0.0641,49.35,4.5,2,2,2010-02-21,2009-04-12,1,"[""Reef_Check""]",0.87,Great Barrier Reef Marine Park
191,-21.3856,152.503,Pacific,Central Indo-Pacific,Pompey and Swain Reefs south-east Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,215583.4,Exposed,0.0574,56.58,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
1133,-16.018,145.8064,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.48.386E.16.1.081S,36211.11,Sheltered,0.0616,49.35,5.0,1,0,2008-05-04,2008-05-04,1,"[""Reef_Check""]",0.87,Great Barrier Reef Marine Park
1134,-16.0165,145.8072,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.48.431E.16.00.992S,36064.34,Sheltered,0.06160000000000001,49.35,5.0,3,1,2010-02-21,2003-04-01,1,"[""Reef_Check""]",0.87,Great Barrier Reef Marine Park
1135,-16.0164,145.8069,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.48.25E.16.0.59S,36079.24,Sheltered,0.0616,49.35,8.0,1,1,2009-03-22,2009-03-22,1,"[""Reef_Check""]",0.87,Great Barrier Reef Marine Park
9798,-18.447,146.9891,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,45330.97,Sheltered,0.0666,42.0,18.5,1,1,1998-02-15,1998-02-15,1,"[""Safaie""]",0.27,Great Barrier Reef Marine Park
1136,-16.0161,145.7942,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.47.39E.16.0.58S,34920.24,Sheltered,0.0616,49.35,6.0,1,0,2009-03-22,2009-03-22,1,"[""Reef_Check""]",0.87,Great Barrier Reef Marine Park
14,-18.6872,147.0968,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,147.09683E.18.68716S,43199.05,Sheltered,0.0546,43.31,4.0,1,0,2017-07-07,2017-07-07,1,"[""Reef_Check""]",0.87,Great Barrier Reef Marine Park
725,-16.7012,146.0509,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,22425.91,Sheltered,0.066,50.53,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.12,Great Barrier Reef Marine Park
429,-19.762,149.2332,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,43512.8,Sheltered,0.1331,47.8,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
704,-18.6606,147.7102,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,78760.04,Sheltered,0.0508,44.87,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
702,-18.7264,147.5392,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,66198.99,Sheltered,0.0592,48.71,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
185,-21.5738,152.0083,Pacific,Central Indo-Pacific,Pompey and Swain Reefs south-east Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,82701.58,Sheltered,0.0494,85.66,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
9805,-18.8316,147.6345,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,58103.71,Sheltered,0.0622,48.94,4.0,1,1,1998-01-15,1998-01-15,1,"[""Safaie""]",0.27,Great Barrier Reef Marine Park
428,-19.809,149.0759,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,30291.66,Sheltered,0.0813,48.1,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
708,-18.4336,146.9907,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,46536.45,Sheltered,0.0666,42.0,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
9806,-18.806,147.6686,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,62196.2,Sheltered,0.0632,45.81,8.4,1,1,1998-01-15,1998-01-15,1,"[""Safaie""]",0.27,Great Barrier Reef Marine Park
1157,-19.74,149.2,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,43307.89,Sheltered,0.0917,48.27,3.275,5,2,2007-12-15,2007-08-15,1,"[""Donner""]",0.36,Great Barrier Reef Marine Park
1162,-16.05,145.83,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,37997.24,Sheltered,0.0533,49.35,9.0,1,1,2007-12-15,2007-12-15,1,"[""Donner""]",0.27,Great Barrier Reef Marine Park
184,-23.4493,151.9657,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,4817.98,Sheltered,0.0688,51.57,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
9809,-18.6521,147.7217,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,79959.38,Sometimes,0.0508,44.87,7.7,1,1,1998-03-15,1998-03-15,1,"[""Safaie""]",0.27,Great Barrier Reef Marine Park
131,-15.9829,145.8224,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.49.342E.15.58.973S,38514.12,Sheltered,0.07810000000000002,48.8,5.2272727272727275,11,8,2015-08-29,2003-03-10,1,"[""Reef_Check""]",0.747,Great Barrier Reef Marine Park
139,-15.2589,145.8244,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,145.49.464E.15.15.531S,50202.47,Exposed,0.0,45.44,4.75,2,0,2005-03-20,2002-04-23,1,"[""Reef_Check""]",0.42,Great Barrier Reef Marine Park
300,-18.2285,146.7297,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,44647.54,Sheltered,0.108,39.83,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
294,-18.4224,147.3496,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,91202.21,Sheltered,0.0462,41.42,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
709,-18.4091,146.7066,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,26391.93,Sheltered,0.1039,41.79,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.12,Great Barrier Reef Marine Park
71,-20.3508,150.0691,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,65030.25,Sheltered,0.0773,49.32,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
724,-16.94,146.2069,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,21581.64,Sheltered,0.0709,39.78,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.12,Great Barrier Reef Marine Park
178,-18.6236,147.0549,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,,,40708.2,Sheltered,0.0496,43.07,,1,1,1999-03-15,1999-03-15,1,"[""Donner""]",0.22,Great Barrier Reef Marine Park
