site_id,date,reason
373,2002-03-15,comment_derived_percent_bleaching
374,2002-03-15,comment_derived_percent_bleaching
375,2002-03-15,comment_derived_percent_bleaching
376,2002-03-15,comment_derived_percent_bleaching
377,2002-03-15,comment_derived_percent_bleaching
378,2002-03-15,comment_derived_percent_bleaching
379,2002-03-15,comment_derived_percent_bleaching
390,1998-03-15,comment_derived_percent_bleaching
391,1998-03-15,comment_derived_percent_bleaching
392,1998-03-15,comment_derived_percent_bleaching
393,1998-03-15,comment_derived_percent_bleaching
394,1998-03-15,comment_derived_percent_bleaching
395,1999-03-15,comment_derived_percent_bleaching
396,2002-03-15,comment_derived_percent_bleaching
397,2002-03-15,comment_derived_percent_bleaching
398,2002-03-15,comment_derived_percent_bleaching
399,2002-03-15,comment_derived_percent_bleaching
400,2002-03-15,comment_derived_percent_bleaching
401,2002-03-15,comment_derived_percent_bleaching
402,2002-03-15,comment_derived_percent_bleaching
403,2002-03-15,comment_derived_percent_bleaching
404,2002-03-15,comment_derived_percent_bleaching
405,2002-03-15,comment_derived_percent_bleaching
406,2002-03-15,comment_derived_percent_bleaching
407,2002-03-15,comment_derived_percent_bleaching
408,2002-03-15,comment_derived_percent_bleaching
409,2002-03-15,comment_derived_percent_bleaching
410,2002-03-15,comment_derived_percent_bleaching
411,2002-03-15,comment_derived_percent_bleaching
412,2002-03-15,comment_derived_percent_bleaching
413,2002-03-15,comment_derived_percent_bleaching
414,2002-03-15,comment_derived_percent_bleaching
415,2002-03-15,comment_derived_percent_bleaching
416,2002-03-15,comment_derived_percent_bleaching
417,2002-03-15,comment_derived_percent_bleaching
418,2002-03-15,comment_derived_percent_bleaching
419,2002-03-15,comment_derived_percent_bleaching
420,2002-03-15,comment_derived_percent_bleaching
421,2002-03-15,comment_derived_percent_bleaching
422,2002-03-15,comment_derived_percent_bleaching
423,2002-03-15,comment_derived_percent_bleaching
424,2002-03-15,comment_derived_percent_bleaching
425,2002-03-15,comment_derived_percent_bleaching
426,2002-03-15,comment_derived_percent_bleaching
427,2002-03-15,comment_derived_percent_bleaching
428,2002-03-15,comment_derived_percent_bleaching
429,2002-03-15,comment_derived_percent_bleaching
430,2002-03-15,comment_derived_percent_bleaching
431,2002-03-15,comment_derived_percent_bleaching
432,2002-03-15,comment_derived_percent_bleaching
433,2002-03-15,comment_derived_percent_bleaching
434,2002-03-15,comment_derived_percent_bleaching
435,2002-03-15,comment_derived_percent_bleaching
436,2002-03-15,comment_derived_percent_bleaching
437,2002-03-15,comment_derived_percent_bleaching
438,2002-03-15,comment_derived_percent_bleaching
439,2002-03-15,comment_derived_percent_bleaching
440,2002-03-15,comment_derived_percent_bleaching
441,2002-03-15,comment_derived_percent_bleaching
442,2002-03-15,comment_derived_percent_bleaching
443,2002-03-15,comment_derived_percent_bleaching
444,2002-03-15,comment_derived_percent_bleaching
445,2002-03-15,comment_derived_percent_bleaching
446,2002-03-15,comment_derived_percent_bleaching
447,2002-03-15,comment_derived_percent_bleaching
448,2002-03-15,comment_derived_percent_bleaching
449,2002-03-15,comment_derived_percent_bleaching
450,2002-03-15,comment_derived_percent_bleaching
451,2002-03-15,comment_derived_percent_bleaching
452,2002-03-15,comment_derived_percent_bleaching
453,2002-03-15,comment_derived_percent_bleaching
454,2002-03-15,comment_derived_percent_bleaching
455,2002-03-15,comment_derived_percent_bleaching
456,2002-03-15,comment_derived_percent_bleaching
457,2002-03-15,comment_derived_percent_bleaching
458,2002-03-15,comment_derived_percent_bleaching
459,2002-03-15,comment_derived_percent_bleaching
460,2002-03-15,comment_derived_percent_bleaching
461,2002-03-15,comment_derived_percent_bleaching
462,2002-03-15,comment_derived_percent_bleaching
463,2002-03-15,comment_derived_percent_bleaching
464,2002-03-15,comment_derived_percent_bleaching
465,2002-03-15,comment_derived_percent_bleaching
466,2002-03-15,comment_derived_percent_bleaching
467,2002-03-15,comment_derived_percent_bleaching
468,2002-03-15,comment_derived_percent_bleaching
469,2002-03-15,comment_derived_percent_bleaching
470,2002-03-15,comment_derived_percent_bleaching
471,2002-03-15,comment_derived_percent_bleaching
472,2002-03-15,comment_derived_percent_bleaching
473,2002-03-15,comment_derived_percent_bleaching
474,2002-03-15,comment_derived_percent_bleaching
475,2002-03-15,comment_derived_percent_bleaching
476,2002-03-15,comment_derived_percent_bleaching
477,2002-03-15,comment_derived_percent_bleaching
478,2002-03-15,comment_derived_percent_bleaching
479,2002-03-15,comment_derived_percent_bleaching
480,2002-03-15,comment_derived_percent_bleaching
481,2002-03-15,comment_derived_percent_bleaching
482,2002-03-15,comment_derived_percent_bleaching
483,2002-03-15,comment_derived_percent_bleaching
484,2002-03-15,comment_derived_percent_bleaching
485,2002-03-15,comment_derived_percent_bleaching
486,2002-03-15,comment_derived_percent_bleaching
487,2002-03-15,comment_derived_percent_bleaching
488,2002-03-15,comment_derived_percent_bleaching
489,2002-03-15,comment_derived_percent_bleaching
490,2002-03-15,comment_derived_percent_bleaching
491,2002-03-15,comment_derived_percent_bleaching
492,2002-03-15,comment_derived_percent_bleaching
493,2002-03-15,comment_derived_percent_bleaching
494,2002-03-15,comment_derived_percent_bleaching
495,2002-03-15,comment_derived_percent_bleaching
496,2002-03-15,comment_derived_percent_bleaching
497,2002-03-15,comment_derived_percent_bleaching
507,1998-03-15,comment_derived_percent_bleaching
508,2002-03-15,comment_derived_percent_bleaching
509,2002-03-15,comment_derived_percent_bleaching
510,2002-03-15,comment_derived_percent_bleaching
511,2002-03-15,comment_derived_percent_bleaching
512,2002-03-15,comment_derived_percent_bleaching
513,2002-03-15,comment_derived_percent_bleaching
514,2002-03-15,comment_derived_percent_bleaching
515,2002-03-15,comment_derived_percent_bleaching
516,2002-03-15,comment_derived_percent_bleaching
517,2002-03-15,comment_derived_percent_bleaching
518,2002-03-15,comment_derived_percent_bleaching
519,2002-03-15,comment_derived_percent_bleaching
520,2002-03-15,comment_derived_percent_bleaching
521,2002-03-15,comment_derived_percent_bleaching
522,2002-03-15,comment_derived_percent_bleaching
523,2002-03-15,comment_derived_percent_bleaching
524,2002-03-15,comment_derived_percent_bleaching
525,2002-03-15,comment_derived_percent_bleaching
526,2002-03-15,comment_derived_percent_bleaching
527,2002-03-15,comment_derived_percent_bleaching
528,2002-03-15,comment_derived_percent_bleaching
529,2002-03-15,comment_derived_percent_bleaching
530,2002-03-15,comment_derived_percent_bleaching
531,2002-03-15,comment_derived_percent_bleaching
532,2002-03-15,comment_derived_percent_bleaching
533,2002-03-15,comment_derived_percent_bleaching
534,2002-03-15,comment_derived_percent_bleaching
535,2002-03-15,comment_derived_percent_bleaching
536,2002-03-15,comment_derived_percent_bleaching
537,2002-03-15,comment_derived_percent_bleaching
538,2002-03-15,comment_derived_percent_bleaching
539,2002-03-15,comment_derived_percent_bleaching
540,2002-03-15,comment_derived_percent_bleaching
541,2002-03-15,comment_derived_percent_bleaching
542,2002-03-15,comment_derived_percent_bleaching
543,2002-03-15,comment_derived_percent_bleaching
544,2002-03-15,comment_derived_percent_bleaching
545,2002-03-15,comment_derived_percent_bleaching
546,2002-03-15,comment_derived_percent_bleaching
547,2002-03-15,comment_derived_percent_bleaching
548,2002-03-15,comment_derived_percent_bleaching
549,2002-03-15,comment_derived_percent_bleaching
550,2002-03-15,comment_derived_percent_bleaching
551,2002-03-15,comment_derived_percent_bleaching
552,2002-03-15,comment_derived_percent_bleaching
553,2002-03-15,comment_derived_percent_bleaching
554,2002-03-15,comment_derived_percent_bleaching
555,2002-03-15,comment_derived_percent_bleaching
556,2002-03-15,comment_derived_percent_bleaching
557,2002-03-15,comment_derived_percent_bleaching
558,2002-03-15,comment_derived_percent_bleaching
559,2002-03-15,comment_derived_percent_bleaching
560,2002-03-15,comment_derived_percent_bleaching
561,2002-03-15,comment_derived_percent_bleaching
562,2002-03-15,comment_derived_percent_bleaching
563,2002-03-15,comment_derived_percent_bleaching
564,2002-03-15,comment_derived_percent_bleaching
565,2002-03-15,comment_derived_percent_bleaching
566,2002-03-15,comment_derived_percent_bleaching
567,2002-03-15,comment_derived_percent_bleaching
568,2002-03-15,comment_derived_percent_bleaching
569,2002-03-15,comment_derived_percent_bleaching
570,2002-03-15,comment_derived_percent_bleaching
571,2002-03-15,comment_derived_percent_bleaching
572,2002-03-15,comment_derived_percent_bleaching
573,2002-03-15,comment_derived_percent_bleaching
574,2002-03-15,comment_derived_percent_bleaching
575,2002-03-15,comment_derived_percent_bleaching
576,2002-03-15,comment_derived_percent_bleaching
577,2002-03-15,comment_derived_percent_bleaching
578,2002-03-15,comment_derived_percent_bleaching
579,2002-03-15,comment_derived_percent_bleaching
580,2002-03-15,comment_derived_percent_bleaching
581,2002-03-15,comment_derived_percent_bleaching
582,2002-03-15,comment_derived_percent_bleaching
583,2002-03-15,comment_derived_percent_bleaching
584,2002-03-15,comment_derived_percent_bleaching
585,2002-03-15,comment_derived_percent_bleaching
586,2002-03-15,comment_derived_percent_bleaching
587,2002-03-15,comment_derived_percent_bleaching
588,2002-03-15,comment_derived_percent_bleaching
589,2002-03-15,comment_derived_percent_bleaching
590,2002-03-15,comment_derived_percent_bleaching
591,2002-03-15,comment_derived_percent_bleaching
592,2002-03-15,comment_derived_percent_bleaching
593,2002-03-15,comment_derived_percent_bleaching
594,2002-03-15,comment_derived_percent_bleaching
595,2002-03-15,comment_derived_percent_bleaching
596,2002-03-15,comment_derived_percent_bleaching
597,2002-03-15,comment_derived_percent_bleaching
598,2002-03-15,comment_derived_percent_bleaching
599,2002-03-15,comment_derived_percent_bleaching
600,2002-03-15,comment_derived_percent_bleaching
601,2002-03-15,comment_derived_percent_bleaching
602,2002-03-15,comment_derived_percent_bleaching
603,2002-03-15,comment_derived_percent_bleaching
604,2002-03-15,comment_derived_percent_bleaching
605,2002-03-15,comment_derived_percent_bleaching
606,2002-03-15,comment_derived_percent_bleaching
617,1998-04-15,comment_derived_percent_bleaching
618,1998-04-15,comment_derived_percent_bleaching
619,1998-04-15,comment_derived_percent_bleaching
620,1998-04-15,comment_derived_percent_bleaching
621,1998-04-15,comment_derived_percent_bleaching
622,1992-04-15,comment_derived_percent_bleaching
623,1998-04-15,comment_derived_percent_bleaching
624,1998-04-15,comment_derived_percent_bleaching
625,1998-04-15,comment_derived_percent_bleaching
626,1998-04-15,comment_derived_percent_bleaching
627,1998-04-15,comment_derived_percent_bleaching
628,1998-04-15,comment_derived_percent_bleaching
629,1998-04-15,comment_derived_percent_bleaching
630,1998-04-15,comment_derived_percent_bleaching
631,1998-04-15,comment_derived_percent_bleaching
632,1998-04-15,comment_derived_percent_bleaching
633,1998-04-15,comment_derived_percent_bleaching
634,1998-04-15,comment_derived_percent_bleaching
635,1998-04-15,comment_derived_percent_bleaching
636,1998-04-15,comment_derived_percent_bleaching
637,1998-04-15,comment_derived_percent_bleaching
638,1998-04-15,comment_derived_percent_bleaching
639,1998-04-15,comment_derived_percent_bleaching
640,1998-04-15,comment_derived_percent_bleaching
641,1998-04-15,comment_derived_percent_bleaching
642,1998-04-15,comment_derived_percent_bleaching
643,1998-04-15,comment_derived_percent_bleaching
644,1998-04-15,comment_derived_percent_bleaching
645,1998-04-15,comment_derived_percent_bleaching
646,1998-04-15,comment_derived_percent_bleaching
647,1998-04-15,comment_derived_percent_bleaching
648,1998-04-15,comment_derived_percent_bleaching
649,1998-04-15,comment_derived_percent_bleaching
650,1998-04-15,comment_derived_percent_bleaching
651,1998-04-15,comment_derived_percent_bleaching
652,1998-04-15,comment_derived_percent_bleaching
653,1998-04-15,comment_derived_percent_bleaching
654,1998-04-15,comment_derived_percent_bleaching
655,1998-04-15,comment_derived_percent_bleaching
656,1998-04-15,comment_derived_percent_bleaching
657,1998-04-15,comment_derived_percent_bleaching
658,1998-04-15,comment_derived_percent_bleaching
659,1998-04-15,comment_derived_percent_bleaching
660,1998-04-15,comment_derived_percent_bleaching
661,1998-04-15,comment_derived_percent_bleaching
662,1998-04-15,comment_derived_percent_bleaching
663,1998-04-15,comment_derived_percent_bleaching
664,1998-04-15,comment_derived_percent_bleaching
665,1998-04-15,comment_derived_percent_bleaching
688,2004-03-15,comment_derived_percent_bleaching
690,2002-03-15,comment_derived_percent_bleaching
691,2001-03-15,comment_derived_percent_bleaching
692,2001-03-15,comment_derived_percent_bleaching
693,2001-03-15,comment_derived_percent_bleaching
696,2002-03-15,comment_derived_percent_bleaching
699,1998-03-15,comment_derived_percent_bleaching
702,1998-04-15,comment_derived_percent_bleaching
703,1998-04-15,comment_derived_percent_bleaching
704,1998-04-15,comment_derived_percent_bleaching
705,1998-04-15,comment_derived_percent_bleaching
706,1998-04-15,comment_derived_percent_bleaching
707,1998-04-15,comment_derived_percent_bleaching
708,1998-04-15,comment_derived_percent_bleaching
709,1998-04-15,comment_derived_percent_bleaching
710,1998-04-15,comment_derived_percent_bleaching
711,1998-04-15,comment_derived_percent_bleaching
712,1998-04-15,comment_derived_percent_bleaching
713,1998-04-15,comment_derived_percent_bleaching
714,1998-04-15,comment_derived_percent_bleaching
715,1998-04-15,comment_derived_percent_bleaching
716,1998-04-15,comment_derived_percent_bleaching
717,1998-04-15,comment_derived_percent_bleaching
718,1998-04-15,comment_derived_percent_bleaching
719,1998-04-15,comment_derived_percent_bleaching
720,1998-04-15,comment_derived_percent_bleaching
721,1998-04-15,comment_derived_percent_bleaching
722,1998-04-15,comment_derived_percent_bleaching
723,1998-04-15,comment_derived_percent_bleaching
724,1998-04-15,comment_derived_percent_bleaching
725,1998-04-15,comment_derived_percent_bleaching
726,1998-04-15,comment_derived_percent_bleaching
727,1998-04-15,comment_derived_percent_bleaching
728,1998-04-15,comment_derived_percent_bleaching
729,1998-04-15,comment_derived_percent_bleaching
730,1998-04-15,comment_derived_percent_bleaching
731,1998-04-15,comment_derived_percent_bleaching
732,1998-04-15,comment_derived_percent_bleaching
733,1998-04-15,comment_derived_percent_bleaching
734,1998-04-15,comment_derived_percent_bleaching
735,1998-04-15,comment_derived_percent_bleaching
736,1998-04-15,comment_derived_percent_bleaching
737,1998-04-15,comment_derived_percent_bleaching
738,1998-04-15,comment_derived_percent_bleaching
739,1998-04-15,comment_derived_percent_bleaching
740,1998-04-15,comment_derived_percent_bleaching
741,1998-04-15,comment_derived_percent_bleaching
742,1998-04-15,comment_derived_percent_bleaching
743,1998-04-15,comment_derived_percent_bleaching
744,1998-04-15,comment_derived_percent_bleaching
745,1998-04-15,comment_derived_percent_bleaching
746,1998-04-15,comment_derived_percent_bleaching
747,1998-04-15,comment_derived_percent_bleaching
748,1998-04-15,comment_derived_percent_bleaching
749,1998-04-15,comment_derived_percent_bleaching
750,1998-04-15,comment_derived_percent_bleaching
751,1998-04-15,comment_derived_percent_bleaching
752,1998-04-15,comment_derived_percent_bleaching
753,1998-04-15,comment_derived_percent_bleaching
754,1998-04-15,comment_derived_percent_bleaching
755,1998-04-15,comment_derived_percent_bleaching
756,1998-04-15,comment_derived_percent_bleaching
757,1998-04-15,comment_derived_percent_bleaching
758,1998-04-15,comment_derived_percent_bleaching
759,1998-04-15,comment_derived_percent_bleaching
760,1998-04-15,comment_derived_percent_bleaching
761,1998-04-15,comment_derived_percent_bleaching
762,1998-04-15,comment_derived_percent_bleaching
763,1998-04-15,comment_derived_percent_bleaching
764,1998-04-15,comment_derived_percent_bleaching
765,1998-04-15,comment_derived_percent_bleaching
766,1998-04-15,comment_derived_percent_bleaching
767,1998-04-15,comment_derived_percent_bleaching
768,1998-04-15,comment_derived_percent_bleaching
769,1998-04-15,comment_derived_percent_bleaching
770,1998-04-15,comment_derived_percent_bleaching
771,1998-04-15,comment_derived_percent_bleaching
777,1998-04-15,comment_derived_percent_bleaching
778,1998-04-15,comment_derived_percent_bleaching
779,1998-04-15,comment_derived_percent_bleaching
780,1998-04-15,comment_derived_percent_bleaching
781,1998-04-15,comment_derived_percent_bleaching
782,1998-04-15,comment_derived_percent_bleaching
783,1998-04-15,comment_derived_percent_bleaching
784,1998-04-15,comment_derived_percent_bleaching
785,1998-04-15,comment_derived_percent_bleaching
786,1998-04-15,comment_derived_percent_bleaching
787,1998-04-15,comment_derived_percent_bleaching
788,1998-04-15,comment_derived_percent_bleaching
789,1998-04-15,comment_derived_percent_bleaching
790,1998-04-15,comment_derived_percent_bleaching
791,1998-04-15,comment_derived_percent_bleaching
792,1998-04-15,comment_derived_percent_bleaching
793,1998-04-15,comment_derived_percent_bleaching
794,1998-04-15,comment_derived_percent_bleaching
795,1998-04-15,comment_derived_percent_bleaching
796,1998-04-15,comment_derived_percent_bleaching
797,1998-04-15,comment_derived_percent_bleaching
798,1998-04-15,comment_derived_percent_bleaching
799,1998-04-15,comment_derived_percent_bleaching
800,1998-04-15,comment_derived_percent_bleaching
801,1998-04-15,comment_derived_percent_bleaching
802,1998-04-15,comment_derived_percent_bleaching
803,1998-04-15,comment_derived_percent_bleaching
804,1998-04-15,comment_derived_percent_bleaching
805,1998-04-15,comment_derived_percent_bleaching
806,1998-04-15,comment_derived_percent_bleaching
807,1998-04-15,comment_derived_percent_bleaching
808,1998-04-15,comment_derived_percent_bleaching
809,1998-04-15,comment_derived_percent_bleaching
810,1998-04-15,comment_derived_percent_bleaching
811,1998-04-15,comment_derived_percent_bleaching
812,1998-04-15,comment_derived_percent_bleaching
813,1998-04-15,comment_derived_percent_bleaching
814,1998-04-15,comment_derived_percent_bleaching
815,1998-04-15,comment_derived_percent_bleaching
816,1998-04-15,comment_derived_percent_bleaching
817,1998-04-15,comment_derived_percent_bleaching
818,1998-04-15,comment_derived_percent_bleaching
819,1998-04-15,comment_derived_percent_bleaching
820,1998-04-15,comment_derived_percent_bleaching
821,1998-04-15,comment_derived_percent_bleaching
822,1998-04-15,comment_derived_percent_bleaching
823,1998-04-15,comment_derived_percent_bleaching
824,1998-04-15,comment_derived_percent_bleaching
825,1998-04-15,comment_derived_percent_bleaching
826,1998-04-15,comment_derived_percent_bleaching
827,1998-04-15,comment_derived_percent_bleaching
828,1998-04-15,comment_derived_percent_bleaching
829,1998-04-15,comment_derived_percent_bleaching
830,1998-04-15,comment_derived_percent_bleaching
831,1998-04-15,comment_derived_percent_bleaching
832,1998-04-15,comment_derived_percent_bleaching
833,1998-04-15,comment_derived_percent_bleaching
834,1998-04-15,comment_derived_percent_bleaching
835,1998-04-15,comment_derived_percent_bleaching
836,1998-04-15,comment_derived_percent_bleaching
837,1998-04-15,comment_derived_percent_bleaching
838,1998-04-15,comment_derived_percent_bleaching
839,1998-04-15,comment_derived_percent_bleaching
840,1998-04-15,comment_derived_percent_bleaching
841,1998-04-15,comment_derived_percent_bleaching
842,1998-04-15,comment_derived_percent_bleaching
843,1998-04-15,comment_derived_percent_bleaching
844,1998-04-15,comment_derived_percent_bleaching
845,1998-04-15,comment_derived_percent_bleaching
846,1998-04-15,comment_derived_percent_bleaching
847,1998-04-15,comment_derived_percent_bleaching
848,1998-04-15,comment_derived_percent_bleaching
849,1998-04-15,comment_derived_percent_bleaching
850,1998-04-15,comment_derived_percent_bleaching
851,1998-04-15,comment_derived_percent_bleaching
852,1998-04-15,comment_derived_percent_bleaching
853,1998-04-15,comment_derived_percent_bleaching
854,1998-04-15,comment_derived_percent_bleaching
855,1998-04-15,comment_derived_percent_bleaching
856,1998-04-15,comment_derived_percent_bleaching
857,1998-04-15,comment_derived_percent_bleaching
858,1998-04-15,comment_derived_percent_bleaching
859,1998-04-15,comment_derived_percent_bleaching
860,1998-04-15,comment_derived_percent_bleaching
861,1998-04-15,comment_derived_percent_bleaching
862,1998-04-15,comment_derived_percent_bleaching
863,1998-04-15,comment_derived_percent_bleaching
864,1998-04-15,comment_derived_percent_bleaching
865,1998-04-15,comment_derived_percent_bleaching
866,1998-04-15,comment_derived_percent_bleaching
867,1998-04-15,comment_derived_percent_bleaching
868,1998-04-15,comment_derived_percent_bleaching
869,1998-04-15,comment_derived_percent_bleaching
870,1998-04-15,comment_derived_percent_bleaching
871,1998-04-15,comment_derived_percent_bleaching
872,1998-04-15,comment_derived_percent_bleaching
873,1998-04-15,comment_derived_percent_bleaching
874,1998-04-15,comment_derived_percent_bleaching
875,1998-04-15,comment_derived_percent_bleaching
876,1998-04-15,comment_derived_percent_bleaching
877,1998-04-15,comment_derived_percent_bleaching
878,1998-04-15,comment_derived_percent_bleaching
879,1998-04-15,comment_derived_percent_bleaching
880,1998-04-15,comment_derived_percent_bleaching
881,1998-04-15,comment_derived_percent_bleaching
882,1998-04-15,comment_derived_percent_bleaching
883,1998-04-15,comment_derived_percent_bleaching
884,1998-04-15,comment_derived_percent_bleaching
885,1998-04-15,comment_derived_percent_bleaching
888,1998-04-15,comment_derived_percent_bleaching
889,1998-04-15,comment_derived_percent_bleaching
890,1998-04-15,comment_derived_percent_bleaching
891,1998-04-15,comment_derived_percent_bleaching
892,1998-04-15,comment_derived_percent_bleaching
893,1998-04-15,comment_derived_percent_bleaching
894,1998-04-15,comment_derived_percent_bleaching
895,1998-04-15,comment_derived_percent_bleaching
896,1998-04-15,comment_derived_percent_bleaching
897,1998-04-15,comment_derived_percent_bleaching
898,1998-04-15,comment_derived_percent_bleaching
899,1998-04-15,comment_derived_percent_bleaching
900,1998-04-15,comment_derived_percent_bleaching
901,1998-04-15,comment_derived_percent_bleaching
902,1998-04-15,comment_derived_percent_bleaching
903,1998-04-15,comment_derived_percent_bleaching
904,1998-04-15,comment_derived_percent_bleaching
905,1998-04-15,comment_derived_percent_bleaching
906,1998-04-15,comment_derived_percent_bleaching
907,1998-04-15,comment_derived_percent_bleaching
908,1998-04-15,comment_derived_percent_bleaching
909,1998-04-15,comment_derived_percent_bleaching
910,1998-04-15,comment_derived_percent_bleaching
911,1998-04-15,comment_derived_percent_bleaching
912,1998-04-15,comment_derived_percent_bleaching
913,1998-04-15,comment_derived_percent_bleaching
914,1998-04-15,comment_derived_percent_bleaching
915,1998-04-15,comment_derived_percent_bleaching
916,1998-04-15,comment_derived_percent_bleaching
917,1998-04-15,comment_derived_percent_bleaching
918,1998-04-15,comment_derived_percent_bleaching
919,1998-04-15,comment_derived_percent_bleaching
920,1998-04-15,comment_derived_percent_bleaching
921,1998-04-15,comment_derived_percent_bleaching
922,1998-04-15,comment_derived_percent_bleaching
923,1998-04-15,comment_derived_percent_bleaching
924,1998-04-15,comment_derived_percent_bleaching
925,1998-04-15,comment_derived_percent_bleaching
926,1998-04-15,comment_derived_percent_bleaching
927,1998-04-15,comment_derived_percent_bleaching
928,1998-04-15,comment_derived_percent_bleaching
929,1998-04-15,comment_derived_percent_bleaching
930,1998-04-15,comment_derived_percent_bleaching
931,1998-04-15,comment_derived_percent_bleaching
932,1998-04-15,comment_derived_percent_bleaching
933,1998-04-15,comment_derived_percent_bleaching
934,1998-04-15,comment_derived_percent_bleaching
935,1998-04-15,comment_derived_percent_bleaching
936,1998-04-15,comment_derived_percent_bleaching
937,1998-04-15,comment_derived_percent_bleaching
938,1998-04-15,comment_derived_percent_bleaching
939,1998-04-15,comment_derived_percent_bleaching
940,1998-04-15,comment_derived_percent_bleaching
941,1998-04-15,comment_derived_percent_bleaching
942,1998-04-15,comment_derived_percent_bleaching
943,1998-04-15,comment_derived_percent_bleaching
944,1998-04-15,comment_derived_percent_bleaching
945,1998-04-15,comment_derived_percent_bleaching
946,1998-04-15,comment_derived_percent_bleaching
947,1998-04-15,comment_derived_percent_bleaching
948,1998-04-15,comment_derived_percent_bleaching
949,1998-04-15,comment_derived_percent_bleaching
950,1998-04-15,comment_derived_percent_bleaching
951,1998-04-15,comment_derived_percent_bleaching
952,1998-04-15,comment_derived_percent_bleaching
953,1998-04-15,comment_derived_percent_bleaching
954,1998-04-15,comment_derived_percent_bleaching
955,1998-04-15,comment_derived_percent_bleaching
956,1998-04-15,comment_derived_percent_bleaching
957,1998-04-15,comment_derived_percent_bleaching
958,1998-04-15,comment_derived_percent_bleaching
959,1998-04-15,comment_derived_percent_bleaching
960,1998-04-15,comment_derived_percent_bleaching
961,1998-04-15,comment_derived_percent_bleaching
962,1998-04-15,comment_derived_percent_bleaching
963,1998-04-15,comment_derived_percent_bleaching
964,1998-04-15,comment_derived_percent_bleaching
965,1998-04-15,comment_derived_percent_bleaching
966,1998-04-15,comment_derived_percent_bleaching
967,1998-04-15,comment_derived_percent_bleaching
968,1998-04-15,comment_derived_percent_bleaching
969,1998-04-15,comment_derived_percent_bleaching
970,1998-04-15,comment_derived_percent_bleaching
971,1998-04-15,comment_derived_percent_bleaching
972,1998-04-15,comment_derived_percent_bleaching
973,1998-04-15,comment_derived_percent_bleaching
974,1998-04-15,comment_derived_percent_bleaching
975,1998-04-15,comment_derived_percent_bleaching
976,1998-04-15,comment_derived_percent_bleaching
977,1998-04-15,comment_derived_percent_bleaching
978,1998-04-15,comment_derived_percent_bleaching
979,1998-04-15,comment_derived_percent_bleaching
980,1998-04-15,comment_derived_percent_bleaching
981,1998-04-15,comment_derived_percent_bleaching
982,1998-04-15,comment_derived_percent_bleaching
983,1998-04-15,comment_derived_percent_bleaching
984,1998-04-15,comment_derived_percent_bleaching
985,1998-04-15,comment_derived_percent_bleaching
986,1998-04-15,comment_derived_percent_bleaching
987,1998-04-15,comment_derived_percent_bleaching
988,1998-04-15,comment_derived_percent_bleaching
989,1998-04-15,comment_derived_percent_bleaching
990,1998-04-15,comment_derived_percent_bleaching
991,1998-04-15,comment_derived_percent_bleaching
992,1998-04-15,comment_derived_percent_bleaching
993,1998-04-15,comment_derived_percent_bleaching
994,1998-04-15,comment_derived_percent_bleaching
995,1998-04-15,comment_derived_percent_bleaching
996,1998-04-15,comment_derived_percent_bleaching
997,1998-04-15,comment_derived_percent_bleaching
998,1998-04-15,comment_derived_percent_bleaching
999,1998-04-15,comment_derived_percent_bleaching
1000,1998-04-15,comment_derived_percent_bleaching
1001,1998-04-15,comment_derived_percent_bleaching
1002,1998-04-15,comment_derived_percent_bleaching
1003,1998-04-15,comment_derived_percent_bleaching
1004,1998-04-15,comment_derived_percent_bleaching
1005,1998-04-15,comment_derived_percent_bleaching
1006,1998-04-15,comment_derived_percent_bleaching
1007,1998-04-15,comment_derived_percent_bleaching
1008,1998-04-15,comment_derived_percent_bleaching
1009,1998-04-15,comment_derived_percent_bleaching
1010,2006-05-15,comment_derived_percent_bleaching
1011,2005-05-15,comment_derived_percent_bleaching
1012,2005-05-15,comment_derived_percent_bleaching
1013,2005-05-15,comment_derived_percent_bleaching
1014,2005-05-15,comment_derived_percent_bleaching
1015,2005-05-15,comment_derived_percent_bleaching
1016,2005-05-15,comment_derived_percent_bleaching
1017,1998-05-15,comment_derived_percent_bleaching
1018,1998-05-15,comment_derived_percent_bleaching
1019,1999-05-15,comment_derived_percent_bleaching
1024,1998-05-15,comment_derived_percent_bleaching
1025,1998-05-15,comment_derived_percent_bleaching
1026,1998-05-15,comment_derived_percent_bleaching
1027,1998-05-15,comment_derived_percent_bleaching
1157,2007-10-15,comment_derived_percent_bleaching
1157,2007-12-15,comment_derived_percent_bleaching
1159,1998-11-15,comment_derived_percent_bleaching
1160,1998-11-15,comment_derived_percent_bleaching
1162,2007-12-15,comment_derived_percent_bleaching
1163,1997-12-15,comment_derived_percent_bleaching
1212,1991-01-15,comment_derived_percent_bleaching
1212,1992-11-15,comment_derived_percent_bleaching
1212,1993-08-15,comment_derived_percent_bleaching
1212,1994-10-15,comment_derived_percent_bleaching
1212,1995-06-15,comment_derived_percent_bleaching
1213,1992-03-15,comment_derived_percent_bleaching
1213,1993-04-15,comment_derived_percent_bleaching
1213,1994-03-15,comment_derived_percent_bleaching
1213,1995-02-15,comment_derived_percent_bleaching
1216,1998-08-15,comment_derived_percent_bleaching
1216,1999-05-15,comment_derived_percent_bleaching
1224,1993-06-15,comment_derived_percent_bleaching
1264,1998-08-15,comment_derived_percent_bleaching
1265,1999-08-15,comment_derived_percent_bleaching
