site_id,date,sample_row_count,unique_percent_bleaching_values,observed_percent_bleaching_min,observed_percent_bleaching_max,label_is_comment_derived,provenance_sources,provenance_sample_ids
5894,2009-08-13,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10308604"", ""10308605""]"
59,2006-11-12,4,2,0.0,1.25,False,"[""Reef_Check""]","[""10313865"", ""10313972""]"
59,2013-04-21,4,2,1.0,2.0,False,"[""Reef_Check""]","[""10313867"", ""10313969""]"
5926,2008-02-28,4,2,3.75,5.0,False,"[""Reef_Check""]","[""10310957"", ""10310958""]"
5929,2008-03-06,4,2,0.25,2.5,False,"[""Reef_Check""]","[""10311210"", ""10311211""]"
5955,2013-10-01,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10311150"", ""10311156""]"
5960,2008-03-09,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10321750"", ""10321751""]"
5972,2013-10-02,4,2,0.0,10.0,False,"[""Reef_Check""]","[""10311244"", ""10311248""]"
6016,2003-10-18,4,2,0.0,1.75,False,"[""Reef_Check""]","[""10307926"", ""10307927""]"
6039,2003-05-12,4,2,2.0,2.12,False,"[""Reef_Check""]","[""10307840"", ""10307841""]"
6041,2003-05-20,4,2,0.75,1.0,False,"[""Reef_Check""]","[""10307619"", ""10307620""]"
6056,2013-06-29,4,2,0.0,15.0,False,"[""Reef_Check""]","[""10310302"", ""10310303""]"
6059,2013-06-28,4,2,5.0,10.0,False,"[""Reef_Check""]","[""10310207"", ""10310208""]"
6065,2013-07-01,4,2,0.0,7.5,False,"[""Reef_Check""]","[""10310430"", ""10310431""]"
6066,2013-07-02,4,2,0.0,7.5,False,"[""Reef_Check""]","[""10310213"", ""10310214""]"
6068,2013-07-01,4,2,0.0,2.5,False,"[""Reef_Check""]","[""10310543"", ""10310544""]"
6069,2013-06-30,4,2,0.0,2.5,False,"[""Reef_Check""]","[""10310295"", ""10310297""]"
6070,2013-06-30,4,2,1.25,10.0,False,"[""Reef_Check""]","[""10310575"", ""10310576""]"
61,2007-03-24,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10313957"", ""10314011""]"
61,2009-07-06,4,2,0.0,23.0,False,"[""Reef_Check""]","[""10313956"", ""10313962""]"
61,2010-05-15,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10313960"", ""10314010""]"
6112,2015-06-12,4,2,1.0,2.5,False,"[""Reef_Check""]","[""10310652"", ""10310653""]"
6113,2017-04-28,4,2,6.0,6.75,False,"[""Reef_Check""]","[""10310606"", ""10310607""]"
6115,2015-06-10,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10321739"", ""10321740""]"
6115,2017-04-29,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10321737"", ""10321738""]"
6116,2015-06-11,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10310728"", ""10310729""]"
6117,2015-06-12,4,2,0.25,5.0,False,"[""Reef_Check""]","[""10310646"", ""10310647""]"
6117,2017-04-27,4,2,5.75,6.25,False,"[""Reef_Check""]","[""10310645"", ""10310648""]"
6143,2017-07-24,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10319803"", ""10319804""]"
6144,2017-07-25,4,2,0.0,4.0,False,"[""Reef_Check""]","[""10319749"", ""10319750""]"
6145,2017-07-26,4,2,0.0,13.75,False,"[""Reef_Check""]","[""10317663"", ""10317665""]"
6148,2015-09-17,4,2,0.5,1.0,False,"[""Reef_Check""]","[""10319536"", ""10319541""]"
6148,2016-07-14,6,2,0.75,6.25,False,"[""Reef_Check""]","[""10319535"", ""10319537"", ""10319538""]"
6148,2017-07-20,4,2,0.0,1.5,False,"[""Reef_Check""]","[""10319539"", ""10319540""]"
6154,2012-09-07,6,3,0.0,1.75,False,"[""Reef_Check""]","[""10317643"", ""10317644"", ""10317645""]"
6164,2013-07-04,6,2,0.08,0.5,False,"[""Reef_Check""]","[""10319484"", ""10319485"", ""10319486""]"
6165,2011-09-07,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10319489"", ""10319490""]"
6170,2011-09-14,6,3,0.25,1.25,False,"[""Reef_Check""]","[""10319514"", ""10319518"", ""10319519""]"
6170,2015-09-16,4,2,1.5,3.75,False,"[""Reef_Check""]","[""10319517"", ""10319520""]"
6171,2011-09-06,6,2,0.0,0.25,False,"[""Reef_Check""]","[""10319587"", ""10319588"", ""10319589""]"
6171,2017-07-18,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10319590"", ""10319591""]"
6175,2011-09-13,6,3,0.0,0.5,False,"[""Reef_Check""]","[""10319691"", ""10319692"", ""10319693""]"
6175,2015-09-15,4,2,0.02,0.88,False,"[""Reef_Check""]","[""10319694"", ""10319695""]"
6175,2016-07-11,6,3,6.5,13.0,False,"[""Reef_Check""]","[""10319696"", ""10319699"", ""10319700""]"
6182,2014-09-09,4,2,0.0,3.25,False,"[""Reef_Check""]","[""10317964"", ""10317965""]"
6183,2014-09-08,4,2,0.25,0.5,False,"[""Reef_Check""]","[""10317949"", ""10317950""]"
6184,2014-09-11,4,2,0.0,10.0,False,"[""Reef_Check""]","[""10317968"", ""10317969""]"
6215,2005-06-15,2,2,6.28,9.0,True,"[""Donner""]","[""10325274"", ""10325275""]"
623,1998-04-15,2,2,5.5,75.0,True,"[""Donner""]","[""10322555"", ""10322556""]"
624,1998-04-15,2,2,5.5,30.5,True,"[""Donner""]","[""10322559"", ""10322561""]"
6243,2011-09-07,4,2,0.25,0.5,False,"[""Reef_Check""]","[""10319546"", ""10319547""]"
6244,2011-09-08,6,2,0.75,1.0,False,"[""Reef_Check""]","[""10319523"", ""10319524"", ""10319525""]"
6244,2011-09-15,6,3,0.5,3.5,False,"[""Reef_Check""]","[""10319532"", ""10319533"", ""10319534""]"
6247,2005-07-02,4,2,0.5,2.75,False,"[""Reef_Check""]","[""10319560"", ""10319561""]"
6248,2012-09-06,6,3,0.0,1.75,False,"[""Reef_Check""]","[""10319542"", ""10319543"", ""10319544""]"
6249,2012-09-06,6,3,0.0,3.75,False,"[""Reef_Check""]","[""10319526"", ""10319527"", ""10319528""]"
6249,2016-07-13,6,2,0.0,10.0,False,"[""Reef_Check""]","[""10319529"", ""10319530"", ""10319531""]"
6251,2011-09-07,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10319493"", ""10319494""]"
6253,2016-07-13,4,2,1.25,4.75,False,"[""Reef_Check""]","[""10319475"", ""10319479""]"
6255,2012-09-04,6,3,0.0,1.25,False,"[""Reef_Check""]","[""10319757"", ""10319758"", ""10319759""]"
6256,2012-09-05,4,2,0.5,0.75,False,"[""Reef_Check""]","[""10319576"", ""10319577""]"
6257,2012-09-05,6,3,0.0,1.0,False,"[""Reef_Check""]","[""10319565"", ""10319566"", ""10319567""]"
6258,2013-07-04,6,2,0.0,0.25,False,"[""Reef_Check""]","[""10319511"", ""10319512"", ""10319513""]"
6259,2016-07-12,6,3,0.0,1.5,False,"[""Reef_Check""]","[""10319506"", ""10319507"", ""10319508""]"
6260,2011-09-06,6,3,0.0,2.5,False,"[""Reef_Check""]","[""10319601"", ""10319602"", ""10319603""]"
6261,2013-07-03,6,2,0.0,1.25,False,"[""Reef_Check""]","[""10319595"", ""10319596"", ""10319597""]"
6261,2015-09-15,4,2,1.0,3.75,False,"[""Reef_Check""]","[""10319598"", ""10319600""]"
6261,2019-05-08,4,2,0.1,0.5,False,"[""Reef_Check""]","[""10319592"", ""10319593""]"
6262,2016-07-12,6,3,7.0,12.0,False,"[""Reef_Check""]","[""10319580"", ""10319581"", ""10319584""]"
6264,2011-09-05,6,3,0.0,2.25,False,"[""Reef_Check""]","[""10319746"", ""10319747"", ""10319748""]"
6265,2012-09-12,4,2,0.0,2.5,False,"[""Reef_Check""]","[""10319775"", ""10319776""]"
6266,2011-09-14,6,3,0.5,2.0,False,"[""Reef_Check""]","[""10319481"", ""10319482"", ""10319483""]"
6269,2011-09-13,6,2,0.5,0.75,False,"[""Reef_Check""]","[""10319499"", ""10319500"", ""10319501""]"
6270,2013-07-03,6,2,0.0,0.78,False,"[""Reef_Check""]","[""10319610"", ""10319611"", ""10319612""]"
6273,2005-07-05,4,2,0.25,1.0,False,"[""Reef_Check""]","[""10319684"", ""10319685""]"
6277,2014-09-14,4,2,0.5,1.0,False,"[""Reef_Check""]","[""10319736"", ""10319737""]"
6279,2013-07-01,4,2,1.75,2.25,False,"[""Reef_Check""]","[""10319740"", ""10319741""]"
6281,2014-09-10,4,2,0.75,1.0,False,"[""Reef_Check""]","[""10319712"", ""10319713""]"
6282,2014-09-09,4,2,0.75,1.25,False,"[""Reef_Check""]","[""10319714"", ""10319715""]"
6331,2003-06-07,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10318838"", ""10318839""]"
6350,2004-03-15,2,2,16.09,22.4,True,"[""Donner""]","[""10325353"", ""10325354""]"
6362,2001-04-15,3,3,37.8,41.0,False,"[""Donner""]","[""10325366"", ""10325367"", ""10325368""]"
6362,2001-08-15,2,2,1.2,3.9,False,"[""Donner""]","[""10325369"", ""10325370""]"
6389,2004-11-15,3,3,5.5,81.82,True,"[""Donner""]","[""10325402"", ""10325403"", ""10325404""]"
6389,2005-02-15,2,2,4.17,8.33,False,"[""Donner""]","[""10325392"", ""10325393""]"
6389,2005-06-15,2,2,5.5,30.5,True,"[""Donner""]","[""10325396"", ""10325400""]"
6389,2006-06-15,5,4,4.55,50.0,True,"[""Donner""]","[""10325395"", ""10325397"", ""10325398"", ""10325399"", ""10325401""]"
6390,2004-10-15,3,3,5.5,40.91,True,"[""Donner""]","[""10325423"", ""10325424"", ""10325425""]"
6390,2005-02-15,4,2,5.5,35.71,True,"[""Donner""]","[""10325405"", ""10325406"", ""10325407"", ""10325408""]"
6390,2005-05-15,3,2,5.5,10.0,True,"[""Donner""]","[""10325409"", ""10325411"", ""10325413""]"
6390,2005-08-15,4,4,30.5,42.86,True,"[""Donner""]","[""10325419"", ""10325420"", ""10325421"", ""10325422""]"
6390,2006-05-15,5,3,5.5,82.35,True,"[""Donner""]","[""10325412"", ""10325414"", ""10325415"", ""10325416"", ""10325417""]"
6391,2005-05-15,4,4,5.5,73.91,True,"[""Donner""]","[""10325436"", ""10325437"", ""10325438"", ""10325439""]"
6391,2005-08-15,4,3,5.5,42.42,True,"[""Donner""]","[""10325441"", ""10325442"", ""10325443"", ""10325444""]"
6391,2005-12-15,4,3,5.5,45.45,True,"[""Donner""]","[""10325446"", ""10325448"", ""10325449"", ""10325450""]"
6391,2006-02-15,3,3,5.5,44.83,True,"[""Donner""]","[""10325431"", ""10325432"", ""10325433""]"
6391,2006-03-15,2,2,30.5,71.43,True,"[""Donner""]","[""10325434"", ""10325435""]"
6392,2004-10-15,3,3,5.5,30.5,True,"[""Donner""]","[""10325470"", ""10325471"", ""10325472""]"
6392,2005-02-15,3,2,5.5,71.43,True,"[""Donner""]","[""10325451"", ""10325452"", ""10325453""]"
6392,2005-05-15,4,3,5.5,50.0,True,"[""Donner""]","[""10325460"", ""10325461"", ""10325462"", ""10325463""]"
6392,2005-09-15,3,3,5.5,80.0,True,"[""Donner""]","[""10325467"", ""10325468"", ""10325469""]"
6392,2006-03-15,5,3,5.5,76.92,True,"[""Donner""]","[""10325454"", ""10325455"", ""10325456"", ""10325458"", ""10325459""]"
6393,2004-11-15,3,3,5.5,75.0,True,"[""Donner""]","[""10325488"", ""10325489"", ""10325490""]"
6393,2005-06-15,5,5,37.5,88.89,False,"[""Donner""]","[""10325477"", ""10325479"", ""10325480"", ""10325481"", ""10325482""]"
6393,2006-06-15,5,4,40.0,100.0,False,"[""Donner""]","[""10325478"", ""10325483"", ""10325484"", ""10325485"", ""10325486""]"
6394,2004-10-15,3,3,30.5,45.45,True,"[""Donner""]","[""10325499"", ""10325500"", ""10325501""]"
6394,2005-02-15,4,2,5.5,35.71,True,"[""Donner""]","[""10325491"", ""10325492"", ""10325493"", ""10325494""]"
6394,2005-05-15,2,2,9.09,47.06,False,"[""Donner""]","[""10325495"", ""10325496""]"
6394,2005-06-15,2,2,5.5,38.46,True,"[""Donner""]","[""10325497"", ""10325498""]"
6395,2004-11-15,4,3,5.5,50.0,True,"[""Donner""]","[""10325514"", ""10325515"", ""10325516"", ""10325517""]"
6395,2006-05-15,5,5,30.5,100.0,True,"[""Donner""]","[""10325509"", ""10325510"", ""10325511"", ""10325512"", ""10325513""]"
6396,2005-05-15,5,2,5.5,10.0,True,"[""Donner""]","[""10325523"", ""10325524"", ""10325525"", ""10325526"", ""10325527""]"
6396,2005-07-15,2,2,5.88,10.0,False,"[""Donner""]","[""10325528"", ""10325529""]"
6396,2005-08-15,3,2,4.55,5.5,True,"[""Donner""]","[""10325530"", ""10325531"", ""10325532""]"
6396,2005-11-15,4,4,5.5,75.0,True,"[""Donner""]","[""10325533"", ""10325534"", ""10325535"", ""10325536""]"
6396,2006-02-15,4,3,5.5,36.0,True,"[""Donner""]","[""10325518"", ""10325519"", ""10325520"", ""10325521""]"
6397,2004-10-15,3,2,30.5,37.5,True,"[""Donner""]","[""10325555"", ""10325556"", ""10325557""]"
6397,2005-02-15,3,3,5.5,36.0,True,"[""Donner""]","[""10325538"", ""10325539"", ""10325540""]"
6397,2005-05-15,3,3,3.85,50.0,False,"[""Donner""]","[""10325541"", ""10325542"", ""10325543""]"
6397,2005-08-15,4,4,5.5,43.48,True,"[""Donner""]","[""10325550"", ""10325551"", ""10325552"", ""10325553""]"
6397,2005-12-15,4,4,5.5,85.71,True,"[""Donner""]","[""10325558"", ""10325559"", ""10325560"", ""10325561""]"
6397,2006-06-15,5,4,5.5,100.0,True,"[""Donner""]","[""10325544"", ""10325545"", ""10325547"", ""10325548"", ""10325549""]"
6398,2004-10-15,4,3,30.5,72.73,True,"[""Donner""]","[""10325578"", ""10325579"", ""10325580"", ""10325581""]"
6398,2005-06-15,4,4,5.5,75.0,True,"[""Donner""]","[""10325569"", ""10325570"", ""10325571"", ""10325572""]"
6398,2005-09-15,5,3,5.5,69.23,True,"[""Donner""]","[""10325573"", ""10325574"", ""10325575"", ""10325576"", ""10325577""]"
6398,2006-03-15,5,4,5.5,81.82,True,"[""Donner""]","[""10325564"", ""10325565"", ""10325566"", ""10325567"", ""10325568""]"
6399,2004-10-15,3,3,40.0,47.62,False,"[""Donner""]","[""10325597"", ""10325598"", ""10325599""]"
6399,2004-11-15,2,2,30.5,40.0,True,"[""Donner""]","[""10325600"", ""10325601""]"
6399,2005-02-15,5,4,5.5,66.67,True,"[""Donner""]","[""10325582"", ""10325583"", ""10325584"", ""10325585"", ""10325586""]"
6399,2005-05-15,5,5,5.5,66.67,True,"[""Donner""]","[""10325587"", ""10325588"", ""10325592"", ""10325593"", ""10325595""]"
6399,2006-05-15,5,5,30.5,100.0,True,"[""Donner""]","[""10325589"", ""10325590"", ""10325591"", ""10325594"", ""10325596""]"
6400,2005-05-15,5,4,18.2,75.0,True,"[""Donner""]","[""10325607"", ""10325608"", ""10325609"", ""10325610"", ""10325611""]"
6400,2005-08-15,5,2,60.0,75.0,True,"[""Donner""]","[""10325612"", ""10325613"", ""10325614"", ""10325615"", ""10325616""]"
6400,2005-11-15,3,3,42.1,63.6,False,"[""Donner""]","[""10325617"", ""10325618"", ""10325619""]"
6400,2005-12-15,2,2,44.4,46.2,False,"[""Donner""]","[""10325620"", ""10325621""]"
6400,2006-02-15,3,3,16.7,80.0,False,"[""Donner""]","[""10325602"", ""10325604"", ""10328850""]"
6400,2006-03-15,2,2,25.0,71.4,False,"[""Donner""]","[""10325605"", ""10325606""]"
6401,2005-05-15,5,5,5.5,30.8,True,"[""Donner""]","[""10325627"", ""10325628"", ""10325629"", ""10325630"", ""10325631""]"
6401,2005-07-15,2,2,5.9,10.0,False,"[""Donner""]","[""10325632"", ""10325633""]"
6401,2005-08-15,3,3,4.5,25.0,False,"[""Donner""]","[""10325634"", ""10325635"", ""10325636""]"
6401,2005-11-15,4,4,15.0,75.0,False,"[""Donner""]","[""10325637"", ""10325638"", ""10325639"", ""10325640""]"
6401,2006-02-15,4,4,20.0,36.0,False,"[""Donner""]","[""10325622"", ""10325623"", ""10325624"", ""10325625""]"
6402,2005-05-15,4,4,5.5,73.9,True,"[""Donner""]","[""10325647"", ""10325648"", ""10325649"", ""10325650""]"
6402,2005-08-15,4,4,5.5,42.4,True,"[""Donner""]","[""10325652"", ""10325653"", ""10325654"", ""10325655""]"
6402,2005-12-15,5,5,22.2,60.0,False,"[""Donner""]","[""10325657"", ""10325658"", ""10325659"", ""10325660"", ""10325661""]"
6402,2006-02-15,3,3,21.1,55.0,False,"[""Donner""]","[""10325642"", ""10325643"", ""10325644""]"
6402,2006-03-15,2,2,56.0,71.4,False,"[""Donner""]","[""10325645"", ""10325646""]"
6403,2005-05-15,5,5,15.4,64.0,False,"[""Donner""]","[""10325667"", ""10325668"", ""10325669"", ""10325670"", ""10325671""]"
6403,2005-07-15,2,2,19.2,23.5,False,"[""Donner""]","[""10325672"", ""10325673""]"
6403,2005-08-15,3,3,20.0,42.1,False,"[""Donner""]","[""10325674"", ""10325675"", ""10325676""]"
6403,2005-11-15,5,5,21.7,75.0,True,"[""Donner""]","[""10325677"", ""10325678"", ""10325679"", ""10325680"", ""10325681""]"
6403,2006-02-15,5,5,33.3,60.0,False,"[""Donner""]","[""10325662"", ""10325663"", ""10325664"", ""10325665"", ""10325666""]"
6404,2005-05-15,5,3,5.5,36.36,True,"[""Donner""]","[""10325687"", ""10325688"", ""10325689"", ""10325690"", ""10325691""]"
6404,2005-08-15,3,3,5.5,42.11,True,"[""Donner""]","[""10325694"", ""10325695"", ""10325696""]"
6404,2005-11-15,5,4,5.5,50.0,True,"[""Donner""]","[""10325697"", ""10325698"", ""10325699"", ""10325700"", ""10325701""]"
6404,2006-02-15,5,4,30.5,42.86,True,"[""Donner""]","[""10325682"", ""10325683"", ""10325684"", ""10325685"", ""10325686""]"
6405,2005-05-15,4,3,6.9,60.0,False,"[""Donner""]","[""10325707"", ""10325708"", ""10325709"", ""10325710""]"
6405,2005-08-15,5,5,3.2,26.3,True,"[""Donner""]","[""10325711"", ""10325712"", ""10325713"", ""10325714"", ""10325715""]"
6405,2005-11-15,5,5,16.7,75.0,True,"[""Donner""]","[""10325716"", ""10325717"", ""10325718"", ""10325719"", ""10325720""]"
6405,2006-02-15,5,5,35.7,58.1,False,"[""Donner""]","[""10325702"", ""10325703"", ""10325704"", ""10325705"", ""10325706""]"
6406,2005-05-15,4,3,5.5,30.5,True,"[""Donner""]","[""10325726"", ""10325727"", ""10325728"", ""10325729""]"
6406,2005-08-15,5,3,3.23,5.5,True,"[""Donner""]","[""10325730"", ""10325731"", ""10325732"", ""10325733"", ""10325734""]"
6406,2005-11-15,5,4,5.5,71.88,True,"[""Donner""]","[""10325735"", ""10325736"", ""10325737"", ""10325738"", ""10325739""]"
6406,2006-02-15,5,5,30.5,40.0,True,"[""Donner""]","[""10325721"", ""10325722"", ""10325723"", ""10325724"", ""10325725""]"
6407,2005-05-15,5,5,25.0,75.0,True,"[""Donner""]","[""10325744"", ""10325745"", ""10325746"", ""10325747"", ""10325748""]"
6407,2005-08-15,4,4,26.3,58.8,False,"[""Donner""]","[""10325749"", ""10325750"", ""10325751"", ""10325752""]"
6407,2005-12-15,5,5,5.5,75.0,True,"[""Donner""]","[""10325753"", ""10325754"", ""10325755"", ""10325756"", ""10325757""]"
6407,2006-02-15,4,4,5.5,77.8,True,"[""Donner""]","[""10325740"", ""10325741"", ""10325742"", ""10325743""]"
6408,2004-10-15,2,2,30.5,72.73,True,"[""Donner""]","[""10325771"", ""10325772""]"
6408,2004-11-15,3,2,5.5,5.88,True,"[""Donner""]","[""10325773"", ""10325774"", ""10325775""]"
6408,2005-05-15,5,4,5.5,50.0,True,"[""Donner""]","[""10325762"", ""10325763"", ""10325764"", ""10325765"", ""10325766""]"
6408,2005-08-15,4,4,5.5,36.84,True,"[""Donner""]","[""10325767"", ""10325768"", ""10325769"", ""10325770""]"
6408,2005-12-15,5,4,5.5,75.0,True,"[""Donner""]","[""10325776"", ""10325777"", ""10325778"", ""10325779"", ""10325780""]"
6408,2006-02-15,4,4,5.5,77.78,True,"[""Donner""]","[""10325758"", ""10325759"", ""10325760"", ""10325761""]"
6409,2005-06-15,5,5,9.1,66.7,False,"[""Donner""]","[""10325785"", ""10325786"", ""10325787"", ""10325788"", ""10325789""]"
6409,2005-09-15,5,5,5.5,100.0,True,"[""Donner""]","[""10325790"", ""10325791"", ""10325792"", ""10325793"", ""10325794""]"
6409,2005-12-15,5,5,25.0,80.0,True,"[""Donner""]","[""10325795"", ""10325796"", ""10325797"", ""10325798"", ""10325799""]"
6409,2006-02-15,4,4,39.1,73.3,False,"[""Donner""]","[""10325781"", ""10325782"", ""10325783"", ""10325784""]"
6410,2004-10-15,3,2,5.5,77.78,True,"[""Donner""]","[""10325814"", ""10325815"", ""10325816""]"
6410,2005-06-15,5,4,5.5,66.67,True,"[""Donner""]","[""10325804"", ""10325805"", ""10325806"", ""10325807"", ""10325808""]"
6410,2005-09-15,5,4,5.5,100.0,True,"[""Donner""]","[""10325809"", ""10325810"", ""10325811"", ""10325812"", ""10325813""]"
6410,2005-12-15,5,4,5.5,80.0,True,"[""Donner""]","[""10325819"", ""10325820"", ""10325821"", ""10325822"", ""10325823""]"
6410,2006-02-15,4,4,30.5,73.33,True,"[""Donner""]","[""10325800"", ""10325801"", ""10325802"", ""10325803""]"
6411,2004-10-15,4,3,5.5,72.73,True,"[""Donner""]","[""10325837"", ""10325838"", ""10325839"", ""10325840""]"
6411,2005-02-15,2,2,6.25,7.69,False,"[""Donner""]","[""10325824"", ""10325825""]"
6411,2005-05-15,5,5,5.5,75.0,True,"[""Donner""]","[""10325827"", ""10325828"", ""10325831"", ""10325832"", ""10325833""]"
6411,2006-05-15,5,5,42.86,100.0,False,"[""Donner""]","[""10325829"", ""10325830"", ""10325834"", ""10325835"", ""10325836""]"
6412,2004-10-15,4,2,5.5,40.0,True,"[""Donner""]","[""10325854"", ""10325855"", ""10325856"", ""10325857""]"
6412,2005-02-15,3,2,5.5,7.14,True,"[""Donner""]","[""10325841"", ""10325842"", ""10325843""]"
6412,2005-06-15,4,3,5.5,41.67,True,"[""Donner""]","[""10325850"", ""10325851"", ""10325852"", ""10325853""]"
6412,2006-05-15,3,3,5.5,66.67,True,"[""Donner""]","[""10325845"", ""10325847"", ""10325848""]"
6413,2004-10-15,4,3,5.5,37.5,True,"[""Donner""]","[""10325872"", ""10325873"", ""10325874"", ""10325875""]"
6413,2005-05-15,4,2,5.5,41.67,True,"[""Donner""]","[""10325863"", ""10325864"", ""10325865"", ""10325866""]"
6413,2005-09-15,5,4,5.5,50.0,True,"[""Donner""]","[""10325867"", ""10325868"", ""10325869"", ""10325870"", ""10325871""]"
6413,2005-12-15,3,3,5.5,50.0,True,"[""Donner""]","[""10325877"", ""10325878"", ""10325879""]"
6413,2006-03-15,3,2,5.5,42.86,True,"[""Donner""]","[""10325859"", ""10325861"", ""10325862""]"
6414,2004-10-15,5,4,5.5,47.62,True,"[""Donner""]","[""10325898"", ""10325899"", ""10325900"", ""10325901"", ""10325902""]"
6414,2005-05-15,2,2,37.5,66.67,False,"[""Donner""]","[""10325885"", ""10325886""]"
6414,2005-06-15,2,2,81.82,100.0,False,"[""Donner""]","[""10325891"", ""10325892""]"
6414,2005-08-15,4,4,5.5,45.45,True,"[""Donner""]","[""10325893"", ""10325894"", ""10325895"", ""10325896""]"
6414,2006-05-15,4,3,33.33,100.0,False,"[""Donner""]","[""10325884"", ""10325887"", ""10325888"", ""10325889""]"
6415,2004-10-15,5,4,5.5,45.45,True,"[""Donner""]","[""10325919"", ""10325920"", ""10325921"", ""10325922"", ""10325923""]"
6415,2005-02-15,3,2,5.5,30.5,True,"[""Donner""]","[""10325903"", ""10325904"", ""10325905""]"
6415,2005-05-15,5,5,33.33,83.33,False,"[""Donner""]","[""10325906"", ""10325908"", ""10325909"", ""10325910"", ""10325911""]"
6415,2005-08-15,3,3,75.0,100.0,False,"[""Donner""]","[""10325915"", ""10325916"", ""10325917""]"
6415,2005-12-15,4,3,33.33,100.0,False,"[""Donner""]","[""10325924"", ""10325925"", ""10325926"", ""10325927""]"
6415,2006-05-15,4,2,44.44,100.0,False,"[""Donner""]","[""10325907"", ""10325912"", ""10325913"", ""10325914""]"
6416,2004-10-15,4,3,30.5,45.45,True,"[""Donner""]","[""10325945"", ""10325946"", ""10325947"", ""10325948""]"
6416,2005-05-15,5,3,5.5,50.0,True,"[""Donner""]","[""10325935"", ""10325936"", ""10325937"", ""10325938"", ""10325939""]"
6416,2005-08-15,5,3,30.5,75.0,True,"[""Donner""]","[""10325940"", ""10325941"", ""10325942"", ""10325943"", ""10325944""]"
6416,2005-11-15,3,2,30.5,42.11,True,"[""Donner""]","[""10325949"", ""10325950"", ""10325951""]"
6416,2005-12-15,2,2,44.44,46.15,False,"[""Donner""]","[""10325952"", ""10325953""]"
6416,2006-02-15,3,3,5.5,80.0,True,"[""Donner""]","[""10325929"", ""10325930"", ""10325931""]"
6416,2006-03-15,2,2,5.5,71.43,True,"[""Donner""]","[""10325933"", ""10325934""]"
6417,2005-05-15,4,4,10.0,30.8,False,"[""Donner""]","[""10325959"", ""10325960"", ""10325961"", ""10325962""]"
6417,2005-08-15,5,5,8.3,58.3,False,"[""Donner""]","[""10325963"", ""10325964"", ""10325965"", ""10325966"", ""10325967""]"
6417,2005-11-15,4,4,5.6,25.0,False,"[""Donner""]","[""10325968"", ""10325969"", ""10325970"", ""10325971""]"
6417,2006-03-15,5,5,16.7,38.5,False,"[""Donner""]","[""10325954"", ""10325955"", ""10325956"", ""10325957"", ""10325958""]"
6418,2005-06-15,4,4,22.2,75.0,False,"[""Donner""]","[""10325978"", ""10325979"", ""10325980"", ""10325981""]"
6418,2005-09-15,5,5,27.3,69.2,False,"[""Donner""]","[""10325982"", ""10325983"", ""10325984"", ""10325985"", ""10325986""]"
6418,2006-03-15,5,5,5.5,81.8,True,"[""Donner""]","[""10325973"", ""10325974"", ""10325975"", ""10325976"", ""10325977""]"
6419,2005-06-15,5,5,20.0,47.4,False,"[""Donner""]","[""10325992"", ""10325993"", ""10325994"", ""10325995"", ""10325996""]"
6419,2005-08-15,3,3,6.7,47.1,False,"[""Donner""]","[""10325997"", ""10325998"", ""10325999""]"
6419,2005-09-15,2,2,5.3,22.2,False,"[""Donner""]","[""10326000"", ""10326001""]"
6419,2006-03-15,5,5,25.9,68.4,False,"[""Donner""]","[""10325987"", ""10325988"", ""10325989"", ""10325990"", ""10325991""]"
6420,2005-05-15,2,2,16.7,33.3,False,"[""Donner""]","[""10326006"", ""10326007""]"
6420,2005-08-15,4,4,16.7,60.0,False,"[""Donner""]","[""10326009"", ""10326010"", ""10326011"", ""10326012""]"
6420,2005-11-15,5,5,23.1,70.0,False,"[""Donner""]","[""10326014"", ""10326015"", ""10326016"", ""10326017"", ""10326018""]"
6420,2006-03-15,4,4,18.2,52.9,False,"[""Donner""]","[""10326002"", ""10326003"", ""10326004"", ""10326005""]"
6421,2004-11-15,5,5,5.5,70.0,True,"[""Donner""]","[""10326023"", ""10326024"", ""10326025"", ""10326026"", ""10326027""]"
6421,2006-03-15,3,3,30.5,100.0,True,"[""Donner""]","[""10326020"", ""10326021"", ""10326022""]"
6422,2005-05-15,4,3,18.2,34.6,False,"[""Donner""]","[""10326029"", ""10326030"", ""10326032"", ""10326034""]"
6422,2005-08-15,3,3,10.0,31.6,False,"[""Donner""]","[""10326038"", ""10326039"", ""10326040""]"
6422,2006-05-15,2,2,22.2,30.8,False,"[""Donner""]","[""10326031"", ""10326033""]"
6422,2006-06-15,2,2,20.0,63.6,False,"[""Donner""]","[""10326035"", ""10326036""]"
