lat,lon,baa,dhw,sst_anom,turbidity,date,bleaching_present
27.525,133.025,1,0.0,-1.27,0.0,2011-09-01,1
28.375,-74.625,1,0.15,-0.11,0.0,2011-09-01,1
25.975,-57.775,1,0.0,0.56,0.0,2011-09-01,1
12.875,-159.475,0,0.0,-1.26,0.0,2011-09-01,0
24.675,-54.075,1,0.0,0.27,0.0,2011-09-01,1
11.525,-74.575,2,0.96,0.46,0.0,2011-09-01,1
-7.775,-89.525,0,0.0,-5.25,0.0,2011-09-01,0
10.725,66.175,0,0.0,-1.69,0.0,2011-09-01,0
-7.025,83.875,0,0.0,-0.76,0.0,2011-09-01,0
-5.325,-25.825,0,0.0,-2.36,0.0,2011-09-01,0
8.125,179.125,0,0.0,-0.45,0.0,2011-09-01,0
3.225,-116.025,0,0.0,-1.74,0.0,2011-09-01,0
25.725,138.675,0,0.0,-2.46,0.0,2011-09-01,0
-3.925,-113.175,0,0.0,-4.33,0.0,2011-09-01,0
-21.675,106.075,0,0.0,-2.91,0.0,2011-09-01,0
-10.275,71.025,0,0.0,-2.68,0.0,2011-09-01,0
-3.675,66.275,0,0.0,-1.34,0.0,2011-09-01,0
24.825,-121.025,0,0.0,-1.6,0.0,2011-09-01,0
29.225,-50.675,1,0.0,0.06,0.0,2011-09-01,1
1.775,147.425,1,0.0,0.01,0.0,2011-09-01,1
-7.325,71.125,0,0.0,-2.2,0.0,2011-09-01,0
-13.075,155.075,0,0.0,-1.97,0.0,2011-09-01,0
-11.325,-171.075,0,0.0,-1.6600000000000001,0.0,2011-09-01,0
27.875,129.875,1,0.0,-0.42,0.0,2011-09-01,1
12.525,144.975,1,0.29,0.42,0.0,2011-09-01,1
6.925,71.875,0,0.0,-1.6500000000000001,0.0,2011-09-01,0
-28.575,-140.475,0,0.0,-4.48,0.0,2011-09-01,0
-18.325,149.625,0,0.0,-3.83,0.0,2011-09-01,0
-14.725,129.175,0,0.0,-6.33,0.0,2011-09-01,0
-11.075,-149.775,0,0.0,-2.15,0.0,2011-09-01,0
28.775,129.825,1,0.0,-0.16,0.0,2011-09-01,1
10.875,-18.225,0,0.0,-0.22,0.0,2011-09-01,0
-10.525,178.525,0,0.0,-0.98,0.0,2011-09-01,0
-4.275,-85.875,0,0.0,-7.79,0.0,2011-09-01,0
-12.275,111.125,0,0.0,-2.94,0.0,2011-09-01,0
14.025,-149.425,0,0.0,-0.91,0.0,2011-09-01,0
5.025,-93.125,0,0.0,-1.45,0.0,2011-09-01,0
-6.175,-145.825,0,0.0,-1.86,0.0,2011-09-01,0
4.975,-119.225,0,0.0,-2.75,0.0,2011-09-01,0
-16.775,-11.875,0,0.0,-4.0600000000000005,0.0,2011-09-01,0
-21.925,-171.325,0,0.0,-2.31,0.0,2011-09-01,0
10.125,128.175,0,0.0,-0.85,0.0,2011-09-01,0
15.125,92.725,0,0.0,-1.8,0.0,2011-09-01,0
-26.625,-29.075,0,0.0,-6.7,0.0,2011-09-01,0
17.275,150.775,1,0.0,-0.02,0.0,2011-09-01,1
-29.825,79.325,0,0.0,-5.45,0.0,2011-09-01,0
6.525,-36.875,1,0.0,0.35000000000000003,0.0,2011-09-01,1
-29.525,-145.125,0,0.0,-4.17,0.0,2011-09-01,0
3.825,-178.125,0,0.0,-0.47000000000000003,0.0,2011-09-01,0
5.875,150.925,1,0.0,0.48,0.0,2011-09-01,1
-4.525,-134.775,0,0.0,-2.83,0.0,2011-09-01,0
23.875,-145.575,0,0.0,-0.87,0.0,2011-09-01,0
-16.225,59.475,0,0.0,-4.3500000000000005,0.0,2011-09-01,0
-12.975,-97.175,0,0.0,-3.54,0.0,2011-09-01,0
-22.925,158.375,0,0.0,-4.64,0.0,2011-09-01,0
-12.725,153.325,0,0.0,-1.6,0.0,2011-09-01,0
23.875,162.475,1,0.88,-0.21,0.0,2011-09-01,1
-19.275,91.775,0,0.0,-3.0500000000000003,0.0,2011-09-01,0
-7.725,114.425,0,0.0,-1.94,0.0,2011-09-01,0
-16.525,-82.275,0,0.0,-6.8500000000000005,0.0,2011-09-01,0
29.425,-75.775,0,0.0,-0.8300000000000001,0.0,2011-09-01,0
6.025,69.425,0,0.0,-1.04,0.0,2011-09-01,0
14.925,-42.475,2,0.49,0.68,0.0,2011-09-01,1
-1.125,138.825,1,0.0,0.01,0.0,2011-09-01,1
26.925,127.025,1,0.3,0.21,0.0,2011-09-01,1
4.725,-15.175,0,0.0,-1.93,0.0,2011-09-01,0
-16.825,177.325,0,0.0,-2.04,0.0,2011-09-01,0
-17.325,164.975,0,0.0,-2.2800000000000002,0.0,2011-09-01,0
19.425,125.475,1,0.0,0.65,0.0,2011-09-01,1
-26.325,-169.625,0,0.0,-3.37,0.0,2011-09-01,0
-26.875,-5.025,0,0.0,-5.51,0.0,2011-09-01,0
0.725,-167.775,0,0.0,-0.84,0.0,2011-09-01,0
-0.225,-21.375,0,0.0,-3.21,0.0,2011-09-01,0
-13.825,110.025,0,0.0,-2.83,0.0,2011-09-01,0
-28.275,-101.875,0,0.0,-5.0,0.0,2011-09-01,0
-27.775,178.975,0,0.0,-3.87,0.0,2011-09-01,0
-9.575,-82.775,0,0.0,-8.49,0.0,2011-09-01,0
2.075,-155.725,0,0.0,-0.35000000000000003,0.0,2011-09-01,0
14.275,-92.875,1,0.0,-0.39,0.0,2011-09-01,1
-8.325,-168.925,0,0.0,-1.23,0.0,2011-09-01,0
-29.975,-178.475,0,0.0,-4.62,0.0,2011-09-01,0
25.375,-158.025,1,0.0,-0.23,0.0,2011-09-01,1
26.875,-178.975,2,0.62,0.96,0.0,2011-09-01,1
-12.175,-171.075,0,0.0,-1.6400000000000001,0.0,2011-09-01,0
-4.975,122.125,0,0.0,-2.1,0.0,2011-09-01,0
-29.875,33.425,0,0.0,-3.66,0.0,2011-09-01,0
1.975,75.525,0,0.0,-0.53,0.0,2011-09-01,0
-25.875,-5.425,0,0.0,-5.45,0.0,2011-09-01,0
-0.725,-4.325,0,0.0,-5.04,0.0,2011-09-01,0
5.475,54.125,0,0.0,-3.87,0.0,2011-09-01,0
-11.775,82.675,0,0.0,-2.52,0.0,2011-09-01,0
2.425,-163.975,0,0.0,-0.75,0.0,2011-09-01,0
-6.925,160.325,1,0.0,0.01,0.0,2011-09-01,1
-18.625,65.225,0,0.0,-4.49,0.0,2011-09-01,0
25.975,-156.975,1,0.0,-0.19,0.0,2011-09-01,1
10.775,96.375,0,0.0,-1.87,0.0,2011-09-01,0
-26.725,-179.675,0,0.0,-4.07,0.0,2011-09-01,0
-8.325,-146.075,0,0.0,-2.22,0.0,2011-09-01,0
8.075,90.325,0,0.0,-1.4000000000000001,0.0,2011-09-01,0
11.125,-17.775,0,0.0,-0.33,0.0,2011-09-01,0
-22.075,107.175,0,0.0,-2.46,0.0,2011-09-01,0
-21.025,-27.875,0,0.0,-4.44,0.0,2011-09-01,0
-27.375,-91.575,0,0.0,-5.15,0.0,2011-09-01,0
-9.825,-35.725,0,0.0,-1.9000000000000001,0.0,2011-09-01,0
-15.325,67.775,0,0.0,-4.38,0.0,2011-09-01,0
-21.325,179.125,0,0.0,-2.87,0.0,2011-09-01,0
-23.275,-17.075,0,0.0,-5.2700000000000005,0.0,2011-09-01,0
-25.225,-84.925,0,0.0,-4.44,0.0,2011-09-01,0
-5.125,-120.675,0,0.0,-2.36,0.0,2011-09-01,0
12.475,114.175,1,0.0,-0.65,0.0,2011-09-01,1
-17.475,-157.725,0,0.0,-2.65,0.0,2011-09-01,0
-4.475,95.575,0,0.0,-1.71,0.0,2011-09-01,0
21.625,149.475,0,0.0,-0.29,0.0,2011-09-01,0
22.525,120.075,1,0.0,-0.49,0.0,2011-09-01,1
22.725,-178.725,1,0.0,0.22,0.0,2011-09-01,1
29.375,-120.475,0,0.0,-1.4000000000000001,0.0,2011-09-01,0
10.525,150.575,1,0.0,0.02,0.0,2011-09-01,1
0.025,-138.425,0,0.0,-3.0,0.0,2011-09-01,0
-14.375,50.675,0,0.0,-3.73,0.0,2011-09-01,0
0.925,-103.225,0,0.0,-1.26,0.0,2011-09-01,0
27.725,-73.075,1,0.3,0.12,0.0,2011-09-01,1
13.025,-102.475,0,0.0,-1.77,0.0,2011-09-01,0
6.175,-79.175,1,0.0,0.11,0.0,2011-09-01,1
-29.475,97.075,0,0.0,-4.0200000000000005,0.0,2011-09-01,0
-13.025,-115.225,0,0.0,-2.66,0.0,2011-09-01,0
3.225,-14.925,0,0.0,-2.17,0.0,2011-09-01,0
17.875,65.275,0,0.0,-2.5,0.0,2011-09-01,0
6.325,-17.725,0,0.0,-1.06,0.0,2011-09-01,0
27.875,-50.025,0,0.0,-0.33,0.0,2011-09-01,0
-13.725,140.625,0,0.0,-4.24,0.0,2011-09-01,0
-14.175,-108.125,0,0.0,-2.89,0.0,2011-09-01,0
-23.125,97.725,0,0.0,-2.21,0.0,2011-09-01,0
-20.875,92.225,0,0.0,-3.91,0.0,2011-09-01,0
-4.625,-171.775,0,0.0,-1.51,0.0,2011-09-01,0
-18.875,-22.775,0,0.0,-3.98,0.0,2011-09-01,0
1.425,138.325,1,0.0,0.42,0.0,2011-09-01,1
-15.225,-11.875,0,0.0,-3.83,0.0,2011-09-01,0
-28.275,-114.825,0,0.0,-5.38,0.0,2011-09-01,0
-23.675,-44.325,0,0.0,-4.82,0.0,2011-09-01,0
-5.925,-147.975,0,0.0,-1.85,0.0,2011-09-01,0
22.775,-64.875,1,0.15,0.66,0.0,2011-09-01,1
-27.625,156.375,0,0.0,-4.62,0.0,2011-09-01,0
20.925,-128.075,0,0.0,-1.98,0.0,2011-09-01,0
23.575,-18.725,1,0.0,0.38,0.0,2011-09-01,1
23.525,-177.425,1,0.0,0.12,0.0,2011-09-01,1
7.075,99.725,0,0.0,-1.1500000000000001,0.0,2011-09-01,0
6.225,82.575,0,0.0,-1.37,0.0,2011-09-01,0
-27.575,-133.625,0,0.0,-4.41,0.0,2011-09-01,0
13.575,52.675,0,0.0,-4.2700000000000005,0.0,2011-09-01,0
-10.525,103.475,0,0.0,-2.7600000000000002,0.0,2011-09-01,0
-28.525,96.725,0,0.0,-3.23,0.0,2011-09-01,0
0.575,-172.275,0,0.0,-0.68,0.0,2011-09-01,0
-20.375,35.675,0,0.0,-5.1000000000000005,0.0,2011-09-01,0
16.825,-133.575,0,0.0,-0.48,0.0,2011-09-01,0
13.775,-30.175,1,0.0,0.3,0.0,2011-09-01,1
-25.275,-90.025,0,0.0,-4.97,0.0,2011-09-01,0
-15.125,-102.825,0,0.0,-2.57,0.0,2011-09-01,0
10.175,-132.225,0,0.0,-0.11,0.0,2011-09-01,0
-4.025,-166.775,0,0.0,-1.57,0.0,2011-09-01,0
-5.275,125.275,0,0.0,-2.85,0.0,2011-09-01,0
17.425,142.825,0,0.0,-0.8,0.0,2011-09-01,0
-8.225,-95.125,0,0.0,-4.39,0.0,2011-09-01,0
-21.975,-109.975,0,0.0,-4.15,0.0,2011-09-01,0
20.675,138.325,1,0.0,-2.36,0.0,2011-09-01,1
-16.075,178.875,0,0.0,-1.74,0.0,2011-09-01,0
-15.575,-12.175,0,0.0,-3.75,0.0,2011-09-01,0
20.175,165.125,1,0.0,-0.03,0.0,2011-09-01,1
-16.325,-125.475,0,0.0,-3.83,0.0,2011-09-01,0
-1.175,-42.825,0,0.0,-0.9,0.0,2011-09-01,0
-15.675,-127.825,0,0.0,-3.49,0.0,2011-09-01,0
-9.075,79.275,0,0.0,-2.41,0.0,2011-09-01,0
-24.775,-129.875,0,0.0,-4.28,0.0,2011-09-01,0
0.375,150.225,1,0.0,0.17,0.0,2011-09-01,1
19.075,-153.025,0,0.0,-1.19,0.0,2011-09-01,0
-5.325,-5.825,0,0.0,-4.62,0.0,2011-09-01,0
27.425,-154.825,1,0.0,0.16,0.0,2011-09-01,1
-19.525,82.475,0,0.0,-4.62,0.0,2011-09-01,0
-17.575,162.175,0,0.0,-3.21,0.0,2011-09-01,0
20.775,-121.175,0,0.0,-1.16,0.0,2011-09-01,0
-7.325,-140.825,0,0.0,-1.95,0.0,2011-09-01,0
-29.625,35.175,0,0.0,-5.13,0.0,2011-09-01,0
-29.775,96.125,0,0.0,-4.49,0.0,2011-09-01,0
-28.175,168.125,0,0.0,-4.74,0.0,2011-09-01,0
3.175,56.225,0,0.0,-3.52,0.0,2011-09-01,0
-3.075,142.825,0,0.0,-0.86,0.0,2011-09-01,0
-7.625,90.825,0,0.0,-1.01,0.0,2011-09-01,0
-16.575,-75.825,0,0.0,-7.75,0.0,2011-09-01,0
5.975,148.175,1,0.0,0.25,0.0,2011-09-01,1
-29.675,-43.175,0,0.0,-5.83,0.0,2011-09-01,0
7.525,90.875,0,0.0,-1.62,0.0,2011-09-01,0
1.075,-149.875,0,0.0,-1.29,0.0,2011-09-01,0
8.775,-89.025,0,0.0,-1.61,0.0,2011-09-01,0
-8.175,-4.975,0,0.0,-4.36,0.0,2011-09-01,0
-14.925,90.125,0,0.0,-1.49,0.0,2011-09-01,0
1.875,63.925,0,0.0,-0.79,0.0,2011-09-01,0
19.225,-24.575,1,0.0,0.39,0.0,2011-09-01,1
1.675,-101.725,0,0.0,-1.51,0.0,2011-09-01,0
-2.525,-21.525,0,0.0,-3.0100000000000002,0.0,2011-09-01,0
16.225,-130.625,1,0.0,0.01,0.0,2011-09-01,1
28.775,164.025,2,1.67,0.8300000000000001,0.0,2011-09-01,1
0.225,-17.975,0,0.0,-3.9,0.0,2011-09-01,0
0.075,-119.125,0,0.0,-3.7,0.0,2011-09-01,0
-9.775,156.175,0,0.0,-1.03,0.0,2011-09-01,0
19.975,162.375,1,0.0,0.34,0.0,2011-09-01,1
-3.125,-138.175,0,0.0,-2.32,0.0,2011-09-01,0
-21.875,43.025,0,0.0,-4.8100000000000005,0.0,2011-09-01,0
3.575,-92.075,0,0.0,-1.73,0.0,2011-09-01,0
20.025,154.775,0,0.14,-0.36,0.0,2011-09-01,0
9.175,148.925,1,0.0,0.0,0.0,2011-09-01,1
-0.025,148.225,0,0.0,-0.01,0.0,2011-09-01,0
-22.725,97.125,0,0.0,-2.7800000000000002,0.0,2011-09-01,0
10.425,-155.775,0,0.0,-0.6,0.0,2011-09-01,0
15.425,-33.575,2,0.14,0.59,0.0,2011-09-01,1
-10.725,-141.525,0,0.0,-2.44,0.0,2011-09-01,0
-25.775,-77.125,0,0.0,-4.79,0.0,2011-09-01,0
-14.875,146.575,0,0.0,-3.75,0.0,2011-09-01,0
-6.075,102.175,0,0.0,-3.19,0.0,2011-09-01,0
-29.725,161.775,0,0.0,-6.0200000000000005,0.0,2011-09-01,0
14.375,-165.425,0,0.0,-1.18,0.0,2011-09-01,0
-19.175,-139.125,0,0.0,-3.13,0.0,2011-09-01,0
-16.575,89.975,0,0.0,-2.5,0.0,2011-09-01,0
2.425,1.925,0,0.0,-3.34,0.0,2011-09-01,0
-14.825,9.675,0,0.0,-6.36,0.0,2011-09-01,0
14.375,-120.775,1,0.0,0.41000000000000003,0.0,2011-09-01,1
-25.225,-95.875,0,0.0,-4.8500000000000005,0.0,2011-09-01,0
-6.575,167.925,0,0.0,-0.6,0.0,2011-09-01,0
-4.925,-138.325,0,0.0,-2.41,0.0,2011-09-01,0
-4.125,111.225,0,0.0,-1.51,0.0,2011-09-01,0
-27.625,-24.825,0,0.0,-7.61,0.0,2011-09-01,0
-27.625,-109.675,0,0.0,-5.08,0.0,2011-09-01,0
8.725,177.025,0,0.0,-0.42,0.0,2011-09-01,0
-6.275,-137.025,0,0.0,-2.0100000000000002,0.0,2011-09-01,0
-3.725,96.525,0,0.0,-1.1400000000000001,0.0,2011-09-01,0
1.575,171.975,1,0.0,0.0,0.0,2011-09-01,1
-29.075,173.225,0,0.0,-5.33,0.0,2011-09-01,0
7.975,56.875,0,0.0,-3.19,0.0,2011-09-01,0
5.525,-95.025,0,0.0,-1.22,0.0,2011-09-01,0
12.625,-126.275,0,0.0,-0.07,0.0,2011-09-01,0
-6.275,-154.325,0,0.0,-1.97,0.0,2011-09-01,0
-28.125,-177.425,0,0.0,-4.84,0.0,2011-09-01,0
-13.775,-116.825,0,0.0,-3.0100000000000002,0.0,2011-09-01,0
-0.525,128.575,0,0.0,-0.6900000000000001,0.0,2011-09-01,0
27.825,149.325,1,0.77,-0.13,0.0,2011-09-01,1
11.775,-125.375,0,0.0,-0.26,0.0,2011-09-01,0
-11.325,117.875,0,0.0,-3.04,0.0,2011-09-01,0
-25.325,-147.125,0,0.0,-3.62,0.0,2011-09-01,0
4.025,-13.325,0,0.0,-2.0,0.0,2011-09-01,0
11.225,-160.825,0,0.0,-1.04,0.0,2011-09-01,0
-7.925,-24.725,0,0.0,-2.18,0.0,2011-09-01,0
-28.925,-152.425,0,0.0,-4.28,0.0,2011-09-01,0
7.525,73.475,0,0.0,-2.0100000000000002,0.0,2011-09-01,0
-13.175,-164.325,0,0.0,-1.8900000000000001,0.0,2011-09-01,0
2.175,-48.325,1,0.3,-0.27,0.0,2011-09-01,1
10.975,-126.075,0,0.0,-0.28,0.0,2011-09-01,0
12.025,60.975,0,0.0,-4.19,0.0,2011-09-01,0
-19.725,82.925,0,0.0,-4.64,0.0,2011-09-01,0
13.375,-149.975,0,0.0,-0.65,0.0,2011-09-01,0
-9.225,-90.225,0,0.0,-5.43,0.0,2011-09-01,0
8.475,-24.025,0,0.0,-0.64,0.0,2011-09-01,0
11.825,179.725,0,0.0,-0.81,0.0,2011-09-01,0
12.675,-50.525,2,2.31,1.08,0.0,2011-09-01,1
13.025,-120.175,0,0.0,-0.07,0.0,2011-09-01,0
-20.725,-103.175,0,0.0,-4.39,0.0,2011-09-01,0
-28.025,72.875,0,0.0,-4.13,0.0,2011-09-01,0
-19.575,59.675,0,0.0,-3.98,0.0,2011-09-01,0
24.675,-113.175,2,1.3900000000000001,0.73,0.0,2011-09-01,1
16.125,147.225,1,0.0,0.61,0.0,2011-09-01,1
-25.025,11.275,0,0.0,-5.42,0.0,2011-09-01,0
26.375,-20.575,0,0.0,-0.12,0.0,2011-09-01,0
11.275,-164.175,0,0.0,-1.21,0.0,2011-09-01,0
-12.525,-37.475,0,0.0,-2.1,0.0,2011-09-01,0
17.975,-159.025,0,0.0,-0.91,0.0,2011-09-01,0
-10.825,104.625,0,0.0,-2.5,0.0,2011-09-01,0
4.375,-122.075,0,0.0,-2.12,0.0,2011-09-01,0
-1.025,-18.375,0,0.0,-3.87,0.0,2011-09-01,0
-14.025,-139.875,0,0.0,-2.73,0.0,2011-09-01,0
3.375,-47.975,1,1.22,0.22,0.0,2011-09-01,1
20.975,138.275,0,0.0,-2.58,0.0,2011-09-01,0
22.725,-121.175,0,0.0,-1.3,0.0,2011-09-01,0
8.375,-89.375,0,0.0,-2.08,0.0,2011-09-01,0
28.175,-166.425,2,0.32,0.43,0.0,2011-09-01,1
8.675,108.675,0,0.0,-0.61,0.0,2011-09-01,0
-10.475,-179.875,0,0.0,-1.1,0.0,2011-09-01,0
-14.325,97.625,0,0.0,-0.97,0.0,2011-09-01,0
-6.475,103.675,0,0.0,-2.87,0.0,2011-09-01,0
-3.375,-172.525,0,0.0,-1.34,0.0,2011-09-01,0
29.725,154.475,1,0.0,-0.14,0.0,2011-09-01,1
18.725,106.825,2,2.37,1.42,0.0,2011-09-01,1
18.725,-29.425,1,0.0,0.12,0.0,2011-09-01,1
-4.425,-35.025,0,0.0,-1.62,0.0,2011-09-01,0
9.575,59.975,0,0.0,-3.35,0.0,2011-09-01,0
7.575,145.375,1,0.0,0.5700000000000001,0.0,2011-09-01,1
12.325,-97.025,0,0.0,-1.35,0.0,2011-09-01,0
19.175,134.325,0,0.0,-0.45,0.0,2011-09-01,0
-19.675,161.175,0,0.0,-3.74,0.0,2011-09-01,0
-26.525,111.075,0,0.0,-2.82,0.0,2011-09-01,0
28.525,122.875,1,0.55,-0.38,0.0,2011-09-01,1
-7.475,75.575,0,0.0,-2.12,0.0,2011-09-01,0
10.425,128.275,0,0.0,-1.05,0.0,2011-09-01,0
-27.025,154.075,0,0.0,-4.15,0.0,2011-09-01,0
-14.875,-110.625,0,0.0,-3.66,0.0,2011-09-01,0
-26.425,175.625,0,0.0,-4.68,0.0,2011-09-01,0
0.625,-159.475,0,0.0,-0.72,0.0,2011-09-01,0
-21.575,-132.425,0,0.0,-3.0300000000000002,0.0,2011-10-01,0
-9.275,-177.025,0,0.0,-1.21,0.0,2011-10-01,0
-28.575,33.875,0,0.0,-5.18,0.0,2011-10-01,0
22.675,-62.075,1,1.3,-0.42,0.0,2011-10-01,1
1.375,3.025,0,0.0,-2.75,0.0,2011-10-01,0
26.675,-137.425,1,0.0,0.17,0.0,2011-10-01,1
8.575,-138.775,0,0.0,-0.73,0.0,2011-10-01,0
-2.625,122.875,0,0.0,-1.79,0.0,2011-10-01,0
3.375,-33.675,1,0.0,0.45,0.0,2011-10-01,1
-1.925,46.525,0,0.0,-2.38,0.0,2011-10-01,0
21.325,131.225,0,0.0,-1.12,0.0,2011-10-01,0
-23.125,171.875,0,0.0,-3.41,0.0,2011-10-01,0
8.475,110.525,0,0.0,-1.12,0.0,2011-10-01,0
-6.725,118.225,0,0.0,-1.43,0.0,2011-10-01,0
24.775,-171.375,1,0.0,0.21,0.0,2011-10-01,1
-11.325,-23.575,0,0.0,-2.3000000000000003,0.0,2011-10-01,0
18.425,-18.475,1,0.0,0.18,0.0,2011-10-01,1
15.525,-71.275,2,1.83,0.89,0.0,2011-10-01,1
-0.275,43.575,0,0.0,-1.94,0.0,2011-10-01,0
-20.625,7.125,0,0.0,-6.44,0.0,2011-10-01,0
23.475,-123.125,0,0.0,-1.69,0.0,2011-10-01,0
1.075,121.875,1,0.0,-0.07,0.0,2011-10-01,1
14.175,-164.625,0,0.0,-0.96,0.0,2011-10-01,0
24.675,-70.275,1,0.0,-0.2,0.0,2011-10-01,1
17.075,-43.225,1,0.16,0.47000000000000003,0.0,2011-10-01,1
-11.775,54.675,0,0.0,-2.62,0.0,2011-10-01,0
8.575,-100.425,0,0.0,-1.67,0.0,2011-10-01,0
7.225,-166.625,0,0.0,-0.45,0.0,2011-10-01,0
6.875,-136.675,0,0.0,-0.76,0.0,2011-10-01,0
-8.925,83.625,0,0.0,-0.46,0.0,2011-10-01,0
20.575,-23.925,1,0.0,0.87,0.0,2011-10-01,1
-5.775,161.975,0,0.0,-0.35000000000000003,0.0,2011-10-01,0
4.925,-81.675,0,0.0,-0.91,0.0,2011-10-01,0
-15.075,-160.075,0,0.0,-1.84,0.0,2011-10-01,0
-4.225,172.825,0,0.0,-1.12,0.0,2011-10-01,0
-9.375,-141.125,0,0.0,-2.41,0.0,2011-10-01,0
-28.825,-78.325,0,0.0,-4.75,0.0,2011-10-01,0
4.525,71.575,0,0.0,-0.32,0.0,2011-10-01,0
15.925,67.825,0,0.0,-0.8,0.0,2011-10-01,0
-24.825,91.625,0,0.0,-3.93,0.0,2011-10-01,0
-12.675,-142.025,0,0.0,-2.72,0.0,2011-10-01,0
-10.725,-34.025,0,0.0,-2.15,0.0,2011-10-01,0
-5.375,115.225,0,0.0,-1.08,0.0,2011-10-01,0
-10.725,-155.725,0,0.0,-1.92,0.0,2011-10-01,0
-28.775,-13.625,0,0.0,-6.18,0.0,2011-10-01,0
14.475,125.125,1,0.0,-0.59,0.0,2011-10-01,1
-25.975,-38.625,0,0.0,-4.93,0.0,2011-10-01,0
16.125,72.725,0,0.0,-0.4,0.0,2011-10-01,0
-0.975,-113.025,0,0.0,-3.96,0.0,2011-10-01,0
-12.975,-87.525,0,0.0,-6.79,0.0,2011-10-01,0
-7.725,98.275,0,0.0,-3.4,0.0,2011-10-01,0
-15.575,-22.475,0,0.0,-2.7800000000000002,0.0,2011-10-01,0
4.675,5.525,0,0.0,-1.81,0.0,2011-10-01,0
-0.375,-2.275,0,0.0,-2.47,0.0,2011-10-01,0
1.075,177.475,0,0.0,-1.07,0.0,2011-10-01,0
23.625,-171.475,1,0.0,0.11,0.0,2011-10-01,1
1.725,-28.375,0,0.0,-0.33,0.0,2011-10-01,0
-16.175,-7.675,0,0.0,-4.7700000000000005,0.0,2011-10-01,0
3.325,-165.675,0,0.0,-0.98,0.0,2011-10-01,0
-20.325,-116.675,0,0.0,-2.94,0.0,2011-10-01,0
-9.525,-132.775,0,0.0,-2.56,0.0,2011-10-01,0
-25.475,94.075,0,0.0,-4.0,0.0,2011-10-01,0
14.725,130.475,0,0.0,-0.04,0.0,2011-10-01,0
18.475,-126.975,0,0.0,-0.92,0.0,2011-10-01,0
11.975,154.375,1,0.0,0.27,0.0,2011-10-01,1
-26.575,46.825,0,0.0,-2.99,0.0,2011-10-01,0
-14.625,6.025,0,0.0,-5.11,0.0,2011-10-01,0
24.075,178.875,1,0.0,0.24,0.0,2011-10-01,1
6.275,67.275,0,0.0,-0.85,0.0,2011-10-01,0
-14.925,-25.725,0,0.0,-2.54,0.0,2011-10-01,0
2.975,-137.925,0,0.0,-1.94,0.0,2011-10-01,0
-27.775,-174.775,0,0.0,-4.14,0.0,2011-10-01,0
0.075,-147.575,0,0.0,-2.46,0.0,2011-10-01,0
-29.275,90.825,0,0.0,-4.66,0.0,2011-10-01,0
-24.025,-111.675,0,0.0,-3.85,0.0,2011-10-01,0
2.825,-164.025,0,0.0,-1.0,0.0,2011-10-01,0
-8.975,157.875,0,0.0,-0.64,0.0,2011-10-01,0
5.225,-99.675,0,0.0,-1.83,0.0,2011-10-01,0
9.425,176.275,0,0.0,-0.76,0.0,2011-10-01,0
27.275,-75.875,0,0.0,-0.5700000000000001,0.0,2011-10-01,0
-7.325,51.775,0,0.0,-2.62,0.0,2011-10-01,0
-7.425,8.025,0,0.0,-5.13,0.0,2011-10-01,0
4.025,160.125,1,0.0,-0.05,0.0,2011-10-01,1
-23.625,74.025,0,0.0,-3.31,0.0,2011-10-01,0
-5.175,-110.225,0,0.0,-3.91,0.0,2011-10-01,0
25.275,-90.025,1,3.99,-0.01,0.0,2011-10-01,1
12.475,-113.825,1,0.0,0.53,0.0,2011-10-01,1
-16.375,114.825,0,0.0,-3.34,0.0,2011-10-01,0
6.125,-152.275,1,0.0,0.07,0.0,2011-10-01,1
2.325,-135.525,0,0.0,-2.9,0.0,2011-10-01,0
3.125,165.375,1,0.0,0.22,0.0,2011-10-01,1
-4.775,168.325,0,0.0,-0.85,0.0,2011-10-01,0
-22.925,-156.475,0,0.0,-2.44,0.0,2011-10-01,0
19.525,-170.575,1,0.0,-0.01,0.0,2011-10-01,1
-28.175,-113.925,0,0.0,-5.17,0.0,2011-10-01,0
-18.575,77.475,0,0.0,-3.56,0.0,2011-10-01,0
-25.625,-178.625,0,0.0,-4.36,0.0,2011-10-01,0
-6.525,60.575,0,0.0,-2.08,0.0,2011-10-01,0
6.125,-110.925,0,0.0,-1.36,0.0,2011-10-01,0
14.525,-56.925,3,5.25,1.16,0.0,2011-10-01,1
6.425,-46.775,3,7.18,1.42,0.0,2011-10-01,1
10.875,-80.325,2,1.62,0.84,0.0,2011-10-01,1
26.575,119.775,1,2.63,-0.99,0.0,2011-10-01,1
-11.675,-175.775,0,0.0,-0.9,0.0,2011-10-01,0
-9.325,124.025,0,0.0,-1.52,0.0,2011-10-01,0
25.025,152.975,0,0.0,-0.46,0.0,2011-10-01,0
-28.725,-19.175,0,0.0,-6.5200000000000005,0.0,2011-10-01,0
-14.925,167.225,0,0.0,-1.08,0.0,2011-10-01,0
5.575,-52.575,1,2.06,0.1,0.0,2011-10-01,1
-20.875,93.175,0,0.0,-2.6,0.0,2011-10-01,0
-5.775,-3.525,0,0.0,-4.07,0.0,2011-10-01,0
-13.775,54.925,0,0.0,-3.34,0.0,2011-10-01,0
-26.825,-154.425,0,0.0,-3.16,0.0,2011-10-01,0
8.225,-106.725,0,0.0,-1.98,0.0,2011-10-01,0
